confidence,recall,precision
0.9610413312911987,0.0009532888465204957,1.0
0.9528713226318359,0.01334604385128694,1.0
0.948830783367157,0.02669208770257388,1.0
0.9462479948997498,0.04003813155386082,1.0
0.9437826871871948,0.052430886558627265,1.0
0.9412789344787598,0.0657769304099142,1.0
0.9392139911651611,0.07912297426120114,1.0
0.9373539090156555,0.09246901811248809,1.0
0.9350062608718872,0.10486177311725453,1.0
0.9335769414901733,0.11820781696854146,1.0
0.9321781396865845,0.1315538608198284,1.0
0.9295688271522522,0.14489990467111535,1.0
0.9276190400123596,0.1572926596758818,1.0
0.9256419539451599,0.17063870352716873,1.0
0.9240979552268982,0.18398474737845566,1.0
0.9222902655601501,0.19733079122974262,1.0
0.9198263883590698,0.20972354623450906,1.0
0.9177509546279907,0.223069590085796,1.0
0.9157807230949402,0.23641563393708293,1.0
0.9141296744346619,0.24976167778836988,1.0
0.9120593070983887,0.2621544327931363,1.0
0.9104090332984924,0.2755004766444233,1.0
0.908234179019928,0.2888465204957102,1.0
0.9046416878700256,0.30219256434699715,1.0
0.9028372168540955,0.3145853193517636,1.0
0.9004337191581726,0.3279313632030505,1.0
0.8980022072792053,0.34127740705433746,1.0
0.894697368144989,0.3546234509056244,1.0
0.8905249834060669,0.36701620591039086,1.0
0.8884047269821167,0.38036224976167776,1.0
0.8852790594100952,0.3937082936129647,1.0
0.8830089569091797,0.4070543374642517,1.0
0.8804630637168884,0.4184938036224976,0.9977272727272727
0.8764498829841614,0.43183984747378457,0.9977973568281938
0.8720952272415161,0.44518589132507147,0.9978632478632479
0.8657252192497253,0.45853193517635843,0.9979253112033195
0.8625376224517822,0.47092469018112487,0.997979797979798
0.8593013882637024,0.48427073403241183,0.9980353634577603
0.8571417331695557,0.49761677788369874,0.9980879541108987
0.8475924730300903,0.5109628217349858,0.9981378026070763
0.8430324792861938,0.5233555767397522,0.9981818181818182
0.8340311050415039,0.5367016205910391,0.99822695035461
0.8251070976257324,0.550047664442326,0.9982698961937716
0.8180084228515625,0.563393708293613,0.9983108108108109
0.8129944205284119,0.5757864632983795,0.9983471074380166
0.8076117038726807,0.5891325071496664,0.9983844911147012
0.8020161986351013,0.6024785510009533,0.9984202211690363
0.7808562517166138,0.6148713060057197,0.9969088098918083
0.7729225754737854,0.6272640610104862,0.996969696969697
0.7561922669410706,0.6358436606291706,0.9896142433234422
0.7469958662986755,0.6482364156339371,0.9883720930232558
0.7306488752365112,0.6606291706387035,0.9871794871794872
0.711109459400177,0.6720686367969495,0.986013986013986
0.6990787386894226,0.684461391801716,0.9849108367626886
0.6799538135528564,0.6920877025738799,0.9771197846567967
0.6591739058494568,0.7035271687321258,0.9749009247027741
0.6416881084442139,0.7102001906577693,0.9675324675324676
0.6170361638069153,0.7206863679694948,0.9642857142857143
0.5800043344497681,0.7292659675881792,0.9586466165413534
0.5611569881439209,0.7330791229742613,0.9470443349753694
0.5322118997573853,0.7397521448999047,0.9406060606060606
0.518754243850708,0.7426120114394662,0.9284862932061978
0.4845341742038727,0.7483317445185891,0.9202813599062134
0.46340516209602356,0.7511916110581506,0.908881199538639
0.43854057788848877,0.7588179218303146,0.9045454545454545
0.4196954369544983,0.763584366062917,0.8959731543624161
0.39322659373283386,0.7683508102955195,0.8876651982378855
0.3700808584690094,0.771210676835081,0.8774403470715835
0.3536004424095154,0.7740705433746425,0.8684491978609625
0.3284175395965576,0.778836987607245,0.8609062170706007
0.2910556197166443,0.782650142993327,0.8525441329179647
0.2798518240451813,0.786463298379409,0.8444216990788127
0.26260697841644287,0.7893231649189705,0.8363636363636363
0.2502526640892029,0.7912297426120114,0.8266932270916335
0.23077896237373352,0.7940896091515729,0.8182711198428291
0.2183283120393753,0.7950428979980935,0.8081395348837209
0.20755957067012787,0.7988560533841754,0.8019138755980861
0.19274243712425232,0.8026692087702574,0.7950897072710104
0.17808452248573303,0.8036224976167778,0.7856477166821995
0.16933268308639526,0.8055290753098189,0.7773689052437902
0.15986299514770508,0.8093422306959008,0.7718181818181818
0.15082034468650818,0.8102955195424214,0.7630161579892281
0.14175881445407867,0.8102955195424214,0.7535460992907801
0.1350194364786148,0.8122020972354623,0.7460595446584939
0.12763892114162445,0.8141086749285034,0.7393939393939394
0.11820937693119049,0.8141086749285034,0.7305389221556886
0.1138853207230568,0.8160152526215443,0.7235841081994928
0.11094571650028229,0.8160152526215443,0.7151211361737677
0.10655901581048965,0.8169685414680649,0.7082644628099174
0.10230669379234314,0.8179218303145853,0.7009803921568627
0.09821704775094986,0.8179218303145853,0.6930533117932148
0.09609759598970413,0.8179218303145853,0.6853035143769968
0.093287393450737,0.8198284080076264,0.6798418972332015
0.0893307477235794,0.8207816968541468,0.673182173573104
0.08615511655807495,0.8226882745471878,0.6674400618716164
0.08218356966972351,0.8236415633937083,0.6610558530986993
0.07870227843523026,0.8236415633937083,0.6545454545454545
0.07588684558868408,0.8245948522402288,0.6484257871064468
0.07404889911413193,0.8245948522402288,0.6416913946587537
0.0710483118891716,0.8255481410867492,0.6358296622613803
0.06968242675065994,0.8274547187797903,0.6312727272727273
0.0677928626537323,0.8293612964728313,0.6263498920086393
0.0660034716129303,0.8293612964728313,0.6200997861724875
0.06400594115257263,0.8303145853193518,0.6146788990825688
0.061804044991731644,0.8322211630123928,0.6104895104895105
0.060405269265174866,0.8331744518589133,0.6052631578947368
0.05967787653207779,0.8341277407054337,0.6001371742112482
0.05737091600894928,0.8341277407054337,0.5944293478260869
0.0561104416847229,0.8350810295519543,0.5898989898989899
0.054114699363708496,0.8360343183984748,0.5850567044696464
0.052562035620212555,0.8369876072449952,0.5803040317250495
0.05164400115609169,0.8379408960915157,0.5756385068762279
0.049838900566101074,0.8379408960915157,0.5707792207792208
0.048756204545497894,0.8379408960915157,0.5656370656370656
0.0477549247443676,0.8398474737845567,0.5618622448979592
0.04710711911320686,0.8408007626310772,0.5575221238938053
0.04661497846245766,0.8417540514775977,0.5536050156739812
0.04548025503754616,0.8417540514775977,0.5487880671224363
0.04469146952033043,0.8417540514775977,0.5440542205791744
0.04348701983690262,0.8417540514775977,0.5394013439218082
0.04264488071203232,0.8427073403241182,0.5357575757575758
0.041943684220314026,0.8427073403241182,0.53125
0.04096570611000061,0.8427073403241182,0.5268176400476758
0.04005251079797745,0.8436606291706387,0.5230496453900709
0.039299413561820984,0.8446139180171592,0.5196480938416422
0.03855917975306511,0.8455672068636797,0.5159976730657359
0.03739272058010101,0.8465204957102002,0.5124062319676861
0.0364777036011219,0.8465204957102002,0.5082999427590155
0.03570104390382767,0.8465204957102002,0.5045454545454545
0.03481323644518852,0.8465204957102002,0.5005636978579482
0.03396245092153549,0.8465204957102002,0.4966442953020134
0.033290401101112366,0.8465204957102002,0.49278579356270813
0.03257075697183609,0.8465204957102002,0.48925619834710743
0.03203323855996132,0.8465204957102002,0.4855112083105522
0.031428415328264236,0.8465204957102002,0.48182311448724907
0.030932340770959854,0.8474737845567207,0.47872913301023157
0.03034689836204052,0.8493803622497617,0.4764705882352941
0.02953295223414898,0.8493803622497617,0.4729299363057325
0.029038425534963608,0.8493803622497617,0.46944151738672285
0.028279561549425125,0.8503336510962822,0.4665271966527197
0.0277541596442461,0.8512869399428027,0.4638961038961039
0.027367422357201576,0.8512869399428027,0.46054667354306345
0.026969827711582184,0.8512869399428027,0.4572452636968766
0.02655831351876259,0.8512869399428027,0.4539908490086426
0.025978799909353256,0.8522402287893232,0.45151515151515154
0.02560393325984478,0.8531935176358436,0.44884653961885657
0.025292865931987762,0.8541468064823642,0.44621513944223107
0.024916063994169235,0.8541468064823642,0.4431256181998022
0.024550268426537514,0.8541468064823642,0.4402948402948403
0.02421959862112999,0.8541468064823642,0.4372864812103465
0.023928970098495483,0.8541468064823642,0.4343189529810955
0.023513831198215485,0.8541468064823642,0.431391429947039
0.023193908855319023,0.8541468064823642,0.42870813397129187
0.022804120555520058,0.8541468064823642,0.42585551330798477
0.022543927654623985,0.8541468064823642,0.4230406043437205
0.02223433554172516,0.8551000953288846,0.42073170731707316
0.02179211564362049,0.8560533841754051,0.41864801864801865
0.021421698853373528,0.8570066730219257,0.41639647985178324
0.021123131737113,0.8570066730219257,0.41371375977910724
0.020870408043265343,0.8570066730219257,0.41106538637402834
0.020622799172997475,0.8570066730219257,0.40863636363636363
0.020438676699995995,0.8570066730219257,0.40605239385727193
0.020186517387628555,0.8570066730219257,0.4035008976660682
0.01982465758919716,0.8570066730219257,0.4009812667261374
0.019538195803761482,0.8570066730219257,0.398669623059867
0.01921396702528,0.8570066730219257,0.3962097840458352
0.019015861675143242,0.8570066730219257,0.3937801138852387
0.018835946917533875,0.8570066730219257,0.391380060949064
0.018400119617581367,0.8579599618684461,0.38961038961038963
0.01816582679748535,0.8589132507149666,0.3876936316695353
0.017908429726958275,0.8598665395614872,0.3857998289136014
0.017717719078063965,0.8598665395614872,0.3835034013605442
0.017522158101201057,0.8598665395614872,0.3813953488372093
0.01726626232266426,0.8598665395614872,0.3791509037410677
0.017041999846696854,0.8598665395614872,0.3769327204346009
0.016908511519432068,0.8598665395614872,0.37474034067303696
0.016762549057602882,0.8598665395614872,0.37272727272727274
0.016490399837493896,0.8598665395614872,0.3705834018077239
0.01637362688779831,0.8608198284080076,0.36887254901960786
0.016088536009192467,0.8617731172545281,0.36718115353371245
0.015971889719367027,0.8617731172545281,0.3652525252525253
0.01582549698650837,0.8617731172545281,0.36319807151466454
0.015619773417711258,0.8617731172545281,0.3611666000799041
0.01547329407185316,0.8627264061010487,0.35955502582439414
0.015361495316028595,0.8627264061010487,0.3577075098814229
0.015180260874330997,0.8627264061010487,0.35573899371069184
0.0150690209120512,0.8627264061010487,0.35379202501954654
0.014935827814042568,0.8627264061010487,0.35186625194401244
0.014814089983701706,0.8636796949475691,0.3504835589941973
0.01460364367812872,0.8636796949475691,0.34859561369757597
0.014519596472382545,0.8636796949475691,0.3467278989667049
0.014331670477986336,0.8646329837940896,0.3452607537114579
0.014162852428853512,0.8646329837940896,0.34356060606060607
0.01402680017054081,0.8646329837940896,0.3417483044461191
0.01394241489470005,0.8646329837940896,0.33995502248875564
0.013802777044475079,0.8646329837940896,0.33818046234153615
0.01369540486484766,0.8646329837940896,0.3365491651205937
0.013573521748185158,0.86558627264061,0.33517903285345146
0.013498815707862377,0.8665395614871306,0.3338229893499816
0.01336301863193512,0.8665395614871306,0.3321154548776032
0.013297132216393948,0.8665395614871306,0.33054545454545453
0.013187725096940994,0.8665395614871306,0.3288712011577424
0.013014191761612892,0.8665395614871306,0.32721382289416845
0.01288346853107214,0.8665395614871306,0.3255730659025788
0.012755289673805237,0.8665395614871306,0.3240641711229946
0.012633873149752617,0.8665395614871306,0.3224547711954594
0.012501901015639305,0.8665395614871306,0.32086127779738793
0.012374204583466053,0.8665395614871306,0.3192834562697576
0.012241574004292488,0.8674928503336511,0.3181818181818182
0.012105049565434456,0.8674928503336511,0.3166318719554628
0.012030954472720623,0.8684461391801716,0.3154432132963989
0.011915819719433784,0.8684461391801716,0.313921433494142
0.011870539747178555,0.8684461391801716,0.3125214408233276
0.011787046678364277,0.8684461391801716,0.3110276544895869
0.011713522486388683,0.8693994280266921,0.30988786952089703
