epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,14.0408,4.24633,7.01115,4.08805,3.78405,0,3e-05,0.00191,0,0,7e-05,0.00381,0,0,3.61827,4.7656,3.84466,3.24086,0,0.000325581,0.000325581,0.0677674
2,27.5982,3.65342,4.65345,3.72203,2.78248,0,0.00292,0.16111,0.00107,0.00033,0.00221,0.12202,0.00069,0.00016,3.325,4.74933,3.76397,2.5688,0,0.00065674,0.00065674,0.0347653
3,40.2792,3.38327,4.45572,3.50462,2.34618,0,0.00418,0.2307,0.00638,0.00137,0.00266,0.14681,0.00209,0.00035,3.16011,4.77976,3.7496,2.63574,0,0.000985699,0.000985699,0.00176089
4,52.8735,2.98431,4.20804,3.16843,2.12934,0,0.29021,0.15552,0.14152,0.05415,0.23496,0.13537,0.11188,0.03142,2.50594,4.2323,3.03455,2.05079,0,0.0009901,0.0009901,0.0009901
5,66.2691,2.66847,3.87681,2.63984,1.92483,0,0.11153,0.17541,0.03715,0.01502,0.10025,0.17731,0.03267,0.01089,nan,nan,nan,nan,0,0.0009868,0.0009868,0.0009868
6,81.8699,2.39784,3.60977,2.26041,1.74856,0,0.5467,0.33916,0.31997,0.16225,0.53745,0.33556,0.31287,0.14449,2.01677,4.49829,3.36902,1.72152,0,0.0009835,0.0009835,0.0009835
7,97.6971,2.23195,3.37714,2.04339,1.64796,0,0.68229,0.34795,0.39303,0.19632,0.68136,0.35081,0.39276,0.19412,2.05861,4.49562,2.12919,1.66314,0,0.0009802,0.0009802,0.0009802
8,113.013,2.0831,3.1966,1.87649,1.56533,0,0.74685,0.37687,0.455,0.25723,0.70813,0.39087,0.45249,0.25263,1.78251,3.22856,1.77893,1.50151,0,0.0009769,0.0009769,0.0009769
9,127.977,1.93289,3.02491,1.76098,1.48747,0,0.62747,0.42612,0.44108,0.25353,0.63226,0.42612,0.43941,0.24513,1.64596,2.97723,1.76967,1.4451,0,0.0009736,0.0009736,0.0009736
10,144.47,1.87162,2.95894,1.65821,1.43526,0,0.74461,0.43947,0.50382,0.29248,0.73384,0.44233,0.50057,0.287,1.60417,2.92226,1.61859,1.39853,0,0.0009703,0.0009703,0.0009703
11,160.712,1.82227,2.91138,1.63743,1.40221,0,0.83247,0.44528,0.52879,0.32785,0.81869,0.44766,0.52461,0.31943,1.54109,2.82041,1.51011,1.36113,0,0.000967,0.000967,0.000967
12,177.442,1.7686,2.87739,1.54935,1.35182,0,0.85912,0.45949,0.55215,0.34123,0.86317,0.46044,0.54791,0.34025,1.52447,2.70289,1.3896,1.34152,0,0.0009637,0.0009637,0.0009637
13,193.269,1.69631,2.72719,1.50938,1.32726,0,0.78169,0.47788,0.553,0.35263,0.80464,0.47283,0.54754,0.34949,1.43954,2.60737,1.36347,1.29701,0,0.0009604,0.0009604,0.0009604
14,209.935,1.66371,2.6818,1.46398,1.29965,0,0.78435,0.48236,0.55755,0.35183,0.78435,0.48236,0.55529,0.34826,1.43083,2.57122,1.41581,1.29106,0,0.0009571,0.0009571,0.0009571
15,225.031,1.64714,2.6287,1.43933,1.27754,0,0.83301,0.4919,0.57814,0.36896,0.81598,0.49456,0.57728,0.36832,1.41045,2.48518,1.28283,1.25999,0,0.0009538,0.0009538,0.0009538
16,241.069,1.62931,2.55282,1.42505,1.28085,0,0.81262,0.51096,0.59034,0.37439,0.81413,0.51192,0.58663,0.3703,1.38883,2.45274,1.28364,1.26603,0,0.0009505,0.0009505,0.0009505
17,257.773,1.55529,2.48844,1.35717,1.24195,0,0.80287,0.51764,0.58137,0.38551,0.80731,0.5205,0.58304,0.38242,1.30519,2.39843,1.22611,1.21208,0,0.0009472,0.0009472,0.0009472
18,273.554,1.52579,2.47155,1.33001,1.2185,0,0.83583,0.51668,0.59671,0.39425,0.83313,0.51877,0.59671,0.39209,1.28609,2.35361,1.15575,1.20958,0,0.0009439,0.0009439,0.0009439
19,290.272,1.4958,2.46136,1.2942,1.21414,0,0.80521,0.54051,0.60486,0.39538,0.79789,0.54433,0.60796,0.39242,1.28516,2.31836,1.25965,1.20711,0,0.0009406,0.0009406,0.0009406
20,306.126,1.52956,2.41575,1.32775,1.22536,0,0.8289,0.52647,0.6091,0.40772,0.8315,0.52216,0.60655,0.40395,1.24757,2.27761,1.13516,1.18456,0,0.0009373,0.0009373,0.0009373
21,322.127,1.47368,2.37348,1.26704,1.20395,0,0.85046,0.53098,0.61493,0.40223,0.85504,0.53384,0.61495,0.40236,1.27839,2.2943,1.14691,1.1904,0,0.000934,0.000934,0.000934
22,337.476,1.46505,2.34906,1.27724,1.20131,0,0.79748,0.54337,0.6158,0.41755,0.79342,0.54623,0.61554,0.40889,1.22391,2.22406,1.13381,1.1719,0,0.0009307,0.0009307,0.0009307
23,352.259,1.37859,2.22595,1.19796,1.15598,0,0.88777,0.51001,0.61911,0.41971,0.87693,0.51626,0.61454,0.41592,1.19549,2.21981,1.0759,1.15208,0,0.0009274,0.0009274,0.0009274
24,368.011,1.4223,2.28335,1.22513,1.16658,0,0.79721,0.54623,0.61929,0.41281,0.79689,0.55005,0.61624,0.40618,1.25916,2.21028,1.12027,1.16946,0,0.0009241,0.0009241,0.0009241
25,383.195,1.41772,2.28664,1.19043,1.151,0,0.84978,0.55004,0.63476,0.43313,0.8484,0.5495,0.62888,0.42961,1.17156,2.15449,1.12768,1.13913,0,0.0009208,0.0009208,0.0009208
26,398.68,1.37769,2.19255,1.20472,1.17099,0,0.81346,0.56538,0.64406,0.44107,0.81381,0.56149,0.6342,0.4347,1.14979,2.19721,1.07231,1.13213,0,0.0009175,0.0009175,0.0009175
27,414.708,1.3625,2.19857,1.18542,1.16044,0,0.86369,0.5348,0.63231,0.42971,0.85524,0.53503,0.62729,0.41844,1.20828,2.10083,1.11581,1.15289,0,0.0009142,0.0009142,0.0009142
28,429.6,1.36972,2.18661,1.15367,1.13215,0,0.82817,0.54909,0.64321,0.44528,0.82448,0.54623,0.63166,0.43002,1.13661,2.07564,1.04673,1.1276,0,0.0009109,0.0009109,0.0009109
29,444.028,1.32724,2.09883,1.11883,1.13152,0,0.84895,0.54623,0.64613,0.44938,0.84425,0.54772,0.6381,0.44106,1.1429,1.99865,1.01286,1.12152,0,0.0009076,0.0009076,0.0009076
30,459.572,1.31454,2.1227,1.13613,1.11338,0,0.87288,0.56339,0.66185,0.45507,0.87859,0.56244,0.65593,0.45272,1.13253,2.01129,1.04511,1.10949,0,0.0009043,0.0009043,0.0009043
31,475.235,1.33904,2.09883,1.13137,1.11665,0,0.82854,0.56053,0.6509,0.444,0.8266,0.56053,0.64457,0.44177,1.17472,2.00514,1.05896,1.12426,0,0.000901,0.000901,0.000901
32,490.449,1.31256,2.08284,1.10554,1.12387,0,0.8543,0.55386,0.65223,0.45437,0.85387,0.55386,0.64733,0.44477,1.13177,1.9373,1.01931,1.11,0,0.0008977,0.0008977,0.0008977
33,506.056,1.31173,2.06246,1.11018,1.11515,0,0.85559,0.55917,0.66314,0.46187,0.84309,0.56625,0.65635,0.45149,1.09827,1.90941,0.99344,1.09867,0,0.0008944,0.0008944,0.0008944
34,522.466,1.28602,2.03777,1.10882,1.10752,0,0.8767,0.55958,0.6653,0.46236,0.8782,0.56053,0.66258,0.45972,1.10961,1.89926,0.99773,1.10818,0,0.0008911,0.0008911,0.0008911
35,537.314,1.27491,1.97792,1.08072,1.09692,0,0.86875,0.56625,0.66982,0.46649,0.88303,0.55863,0.6641,0.4614,1.08322,1.88538,0.98866,1.08461,0,0.0008878,0.0008878,0.0008878
36,553.944,1.2752,1.99202,1.06641,1.1007,0,0.86117,0.5677,0.66682,0.46666,0.84759,0.56149,0.65611,0.4582,1.08941,1.94091,0.98292,1.0874,0,0.0008845,0.0008845,0.0008845
37,569.288,1.24505,1.97248,1.05632,1.09161,0,0.86179,0.57066,0.67017,0.47276,0.8546,0.56339,0.66644,0.45781,1.06517,1.85371,0.94867,1.08187,0,0.0008812,0.0008812,0.0008812
38,584.347,1.23705,1.92864,1.04573,1.08428,0,0.83287,0.57102,0.66985,0.4775,0.84091,0.56435,0.66332,0.4613,1.05352,1.85306,0.97502,1.07458,0,0.0008779,0.0008779,0.0008779
39,599.634,1.22689,1.90892,1.04936,1.0863,0,0.86983,0.57197,0.67792,0.48062,0.86081,0.57189,0.67313,0.46892,1.06991,1.82642,0.97993,1.08134,0,0.0008746,0.0008746,0.0008746
40,615.29,1.22426,1.93499,1.04927,1.0867,0,0.87016,0.57498,0.68451,0.48275,0.88075,0.56721,0.68049,0.47683,1.03825,1.77531,0.91935,1.07105,0,0.0008713,0.0008713,0.0008713
41,630.941,1.21341,1.8935,1.02916,1.07745,0,0.83306,0.59295,0.68873,0.49219,0.87207,0.56625,0.68004,0.48112,1.02791,1.78721,0.93994,1.06703,0,0.000868,0.000868,0.000868
42,647.078,1.22928,1.90679,1.02676,1.07137,0,0.8929,0.56427,0.69123,0.49521,0.89131,0.55958,0.68643,0.47851,1.021,1.82008,0.93154,1.06089,0,0.0008647,0.0008647,0.0008647
43,662.657,1.22074,1.88905,1.02067,1.07592,0,0.84077,0.59199,0.68581,0.49203,0.86179,0.57769,0.6752,0.4856,1.00889,1.84397,0.95253,1.05625,0,0.0008614,0.0008614,0.0008614
44,678.326,1.22583,1.91614,1.0283,1.08153,0,0.84682,0.6008,0.69527,0.49981,0.85687,0.58532,0.68746,0.48675,1.03433,1.7615,0.88904,1.0651,0,0.0008581,0.0008581,0.0008581
45,693.494,1.18364,1.86401,1.02099,1.0722,0,0.88356,0.59485,0.69737,0.49898,0.88182,0.5939,0.6932,0.4942,1.00638,1.7462,0.92651,1.04475,0,0.0008548,0.0008548,0.0008548
46,708.465,1.17027,1.81511,0.98456,1.05807,0,0.85566,0.60153,0.69949,0.50614,0.86395,0.60153,0.69631,0.49575,1.0039,1.67986,0.89999,1.04383,0,0.0008515,0.0008515,0.0008515
47,723.768,1.18808,1.86531,0.99456,1.05974,0,0.88877,0.57388,0.69587,0.49945,0.88297,0.57539,0.69218,0.4892,1.00993,1.69796,0.93142,1.04803,0,0.0008482,0.0008482,0.0008482
48,739.748,1.16733,1.7893,0.97799,1.045,0,0.85487,0.58055,0.68837,0.49658,0.84813,0.58341,0.68804,0.49961,1.01041,1.70266,0.90132,1.04599,0,0.0008449,0.0008449,0.0008449
49,755.356,1.18681,1.86611,1.00052,1.04701,0,0.83332,0.61201,0.69876,0.50258,0.8404,0.60236,0.698,0.49596,1.00078,1.69482,0.90504,1.0389,0,0.0008416,0.0008416,0.0008416
50,770.033,1.16008,1.78033,0.99617,1.05788,0,0.85122,0.61632,0.70797,0.51113,0.84661,0.61201,0.70636,0.50534,0.97359,1.62175,0.89685,1.04446,0,0.0008383,0.0008383,0.0008383
51,785.901,1.15532,1.76063,0.95884,1.03486,0,0.89014,0.59676,0.70398,0.51097,0.88444,0.59009,0.6999,0.50461,0.98755,1.66203,0.90705,1.03396,0,0.000835,0.000835,0.000835
52,801.741,1.14773,1.7687,0.96647,1.03909,0,0.88647,0.58805,0.69755,0.49868,0.88019,0.58437,0.69496,0.49739,1.01544,1.67117,0.95902,1.04282,0,0.0008317,0.0008317,0.0008317
53,817.421,1.15982,1.75438,0.94873,1.04214,0,0.86756,0.61201,0.71234,0.5159,0.86215,0.6082,0.70889,0.50917,0.97217,1.61172,0.86733,1.02407,0,0.0008284,0.0008284,0.0008284
54,832.903,1.14885,1.76628,0.95551,1.03951,0,0.85079,0.62345,0.71584,0.52092,0.87372,0.6002,0.71104,0.51858,0.97117,1.58369,0.84839,1.03019,0,0.0008251,0.0008251,0.0008251
55,848.603,1.13535,1.72522,0.95088,1.03185,0,0.8458,0.6082,0.69796,0.5042,0.83729,0.60629,0.69382,0.50634,0.99133,1.60792,0.92285,1.03568,0,0.0008218,0.0008218,0.0008218
56,864.798,1.139,1.723,0.95538,1.03278,0,0.87537,0.59104,0.70278,0.50921,0.8611,0.59581,0.69604,0.5098,0.98401,1.6135,0.88065,1.03371,0,0.0008185,0.0008185,0.0008185
57,880.238,1.13109,1.73797,0.94651,1.02961,0,0.87788,0.58437,0.69763,0.51474,0.87086,0.58498,0.6956,0.50775,0.96428,1.62165,0.88479,1.02495,0,0.0008152,0.0008152,0.0008152
58,895.433,1.13055,1.71729,0.957,1.02294,0,0.84172,0.61773,0.70964,0.51683,0.83144,0.62059,0.70516,0.5141,0.96583,1.59987,0.82969,1.02271,0,0.0008119,0.0008119,0.0008119
59,910.253,1.10415,1.66845,0.92107,1.02743,0,0.86408,0.6244,0.72133,0.53029,0.86716,0.61582,0.71701,0.52486,0.94939,1.52755,0.83724,1.01535,0,0.0008086,0.0008086,0.0008086
60,924.84,1.08988,1.63846,0.90806,1.01899,0,0.86683,0.63295,0.71912,0.52724,0.8577,0.62628,0.7144,0.52153,0.94022,1.59215,0.87143,1.01245,0,0.0008053,0.0008053,0.0008053
61,940.448,1.10984,1.6634,0.92473,1.02408,0,0.86714,0.62842,0.72065,0.5272,0.86478,0.62059,0.71432,0.5179,0.96911,1.60633,0.85176,1.02008,0,0.000802,0.000802,0.000802
62,955.957,1.10099,1.65541,0.91472,1.02573,0,0.87138,0.61106,0.70949,0.51957,0.83993,0.61582,0.70519,0.51797,0.96598,1.56924,0.92649,1.01792,0,0.0007987,0.0007987,0.0007987
63,971.46,1.11402,1.69601,0.94369,1.01898,0,0.84787,0.61678,0.70708,0.51844,0.84411,0.60724,0.70414,0.5199,0.9312,1.55576,0.87095,1.01259,0,0.0007954,0.0007954,0.0007954
64,986.777,1.08437,1.60883,0.89423,1.01663,0,0.88003,0.60835,0.72153,0.5338,0.87244,0.60153,0.71417,0.52481,0.9389,1.56873,0.86586,1.01355,0,0.0007921,0.0007921,0.0007921
65,1002.76,1.09297,1.65267,0.90525,1.01675,0,0.86279,0.62339,0.71754,0.53119,0.85883,0.62053,0.71273,0.52858,0.92867,1.49633,0.82193,1.00641,0,0.0007888,0.0007888,0.0007888
66,1018.85,1.08304,1.61261,0.89725,1.01323,0,0.85206,0.63689,0.71845,0.53136,0.84568,0.63212,0.71332,0.5243,0.95198,1.52551,0.84038,1.01582,0,0.0007855,0.0007855,0.0007855
67,1033.69,1.08905,1.61352,0.90343,1.00761,0,0.89477,0.6225,0.7242,0.53192,0.88759,0.61721,0.72205,0.53104,0.94801,1.5133,0.83357,1.01172,0,0.0007822,0.0007822,0.0007822
68,1048.92,1.07367,1.61595,0.89535,1.01259,0,0.84596,0.63348,0.72256,0.53893,0.85749,0.62345,0.7225,0.5295,0.92438,1.48834,0.82343,1.00033,0,0.0007789,0.0007789,0.0007789
69,1064.28,1.09361,1.65067,0.90456,1.0061,0,0.85119,0.64633,0.72834,0.54652,0.84919,0.6387,0.72177,0.53268,0.90051,1.46554,0.8107,0.99717,0,0.0007756,0.0007756,0.0007756
70,1079.33,1.05231,1.58528,0.88926,1.00584,0,0.83201,0.66158,0.73076,0.54033,0.83011,0.66144,0.73069,0.53875,0.92599,1.49504,0.83294,1.00298,0,0.0007723,0.0007723,0.0007723
71,1094.98,1.05947,1.5981,0.88594,0.99918,0,0.85572,0.65586,0.73583,0.54257,0.84943,0.65074,0.73194,0.54131,0.91546,1.46392,0.80957,0.99646,0,0.000769,0.000769,0.000769
72,1109.95,1.02723,1.49555,0.85434,0.99043,0,0.87668,0.61678,0.71815,0.54058,0.87126,0.61296,0.71384,0.52897,0.9073,1.488,0.8703,0.99475,0,0.0007657,0.0007657,0.0007657
73,1125.99,1.06384,1.58944,0.87438,0.99783,0,0.8283,0.64844,0.73565,0.55013,0.82323,0.64252,0.73226,0.54439,0.89897,1.45253,0.8236,0.99187,0,0.0007624,0.0007624,0.0007624
74,1141.13,1.04969,1.56188,0.85864,0.98675,0,0.84986,0.64442,0.72996,0.54295,0.84861,0.64347,0.73034,0.5338,0.92802,1.44235,0.8359,0.99737,0,0.0007591,0.0007591,0.0007591
75,1156.15,1.05211,1.60646,0.86151,0.99159,0,0.84101,0.65052,0.73479,0.54547,0.85498,0.63966,0.72943,0.54426,0.91185,1.43844,0.7959,0.99362,0,0.0007558,0.0007558,0.0007558
76,1171.75,1.04465,1.52113,0.85394,0.98919,0,0.83287,0.66635,0.73368,0.55368,0.83364,0.65872,0.72653,0.54517,0.882,1.45533,0.77873,0.98423,0,0.0007525,0.0007525,0.0007525
77,1187.08,1.05878,1.58999,0.8662,0.99268,0,0.82396,0.65205,0.72865,0.54175,0.81778,0.64602,0.72141,0.53554,0.92836,1.43146,0.83673,0.99906,0,0.0007492,0.0007492,0.0007492
78,1202.63,1.03792,1.50854,0.84744,0.99211,0,0.90743,0.62631,0.73554,0.54636,0.90944,0.6244,0.72977,0.5404,0.8928,1.41132,0.77976,0.99457,0,0.0007459,0.0007459,0.0007459
79,1218.69,1.04064,1.54878,0.85296,0.9919,0,0.85968,0.66063,0.73721,0.55508,0.85258,0.65682,0.73278,0.54853,0.87633,1.45721,0.77856,0.98574,0,0.0007426,0.0007426,0.0007426
80,1234.45,1.03067,1.5317,0.84574,0.98875,0,0.86649,0.64345,0.73584,0.55548,0.85994,0.63797,0.73061,0.54758,0.87503,1.4435,0.76838,0.98223,0,0.0007393,0.0007393,0.0007393
81,1250.25,1.03938,1.52125,0.86691,0.98753,0,0.85461,0.64633,0.7337,0.5517,0.85551,0.64347,0.73088,0.54364,0.88658,1.42742,0.78472,0.98122,0,0.000736,0.000736,0.000736
82,1266.34,1.02918,1.50937,0.83702,0.98293,0,0.85015,0.64357,0.73028,0.54413,0.845,0.64061,0.72731,0.54055,0.89276,1.4226,0.80976,0.98966,0,0.0007327,0.0007327,0.0007327
83,1281.98,1.0286,1.52354,0.84815,0.98499,0,0.84037,0.65241,0.73588,0.55682,0.83518,0.64728,0.73264,0.54563,0.86619,1.40934,0.76728,0.97869,0,0.0007294,0.0007294,0.0007294
84,1297.15,1.01225,1.4908,0.84046,0.97529,0,0.83874,0.66349,0.73554,0.55276,0.83574,0.65477,0.7292,0.54772,0.87314,1.44388,0.79659,0.98329,0,0.0007261,0.0007261,0.0007261
85,1312.1,0.98146,1.44716,0.81976,0.98293,0,0.85817,0.64442,0.7296,0.55994,0.85563,0.64252,0.7282,0.54761,0.8648,1.43717,0.77673,0.98012,0,0.0007228,0.0007228,0.0007228
