epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,333.041,1.05638,0.24421,0.43906,1.30231,1.09219,0.47225,0.35842,0.28844,0.19024,0.49279,0.37571,0.2909,0.28335,1.3058,0.92413,0.37763,1.77758,1.27876,0.000914405,0.000914405,0.000914405
116,335.926,1.09026,0.21268,0.37233,1.2426,1.08886,0.4135,0.36147,0.25591,0.17047,0.39851,0.33559,0.25289,0.24626,1.37841,0.92432,0.44028,1.85004,1.31411,0.000912942,0.000912942,0.000912942
117,338.862,1.11046,0.16354,0.35139,1.30895,1.11962,0.61574,0.30261,0.24558,0.17431,0.62463,0.31559,0.24382,0.23521,1.30656,0.92332,0.40881,1.7701,1.28104,0.000911469,0.000911469,0.000911469
118,341.744,1.06659,0.09654,0.3386,1.27286,1.08822,0.16486,0.38735,0.24628,0.16185,0.40452,0.27647,0.23941,0.232,1.30453,0.92202,0.38296,1.7437,1.26137,0.000909984,0.000909984,0.000909984
119,344.684,1.13347,0.11137,0.38672,1.27644,1.11057,0.14902,0.36332,0.23157,0.14951,0.14841,0.32235,0.22253,0.21401,1.36147,0.92329,0.38928,1.79865,1.29804,0.000908488,0.000908488,0.000908488
120,347.733,1.056,0.09456,0.32431,1.25144,1.07611,0.14705,0.38056,0.21477,0.14434,0.12993,0.38647,0.20422,0.20203,1.36497,0.92686,0.38672,1.77988,1.27792,0.000906981,0.000906981,0.000906981
121,350.612,1.04412,0.13205,0.35966,1.23618,1.09982,0.13688,0.35559,0.22149,0.15184,0.60068,0.23471,0.22604,0.21842,1.4444,0.92599,0.43146,1.94045,1.29643,0.000905463,0.000905463,0.000905463
122,353.599,1.05112,0.09698,0.34797,1.20182,1.05305,0.59975,0.24559,0.24463,0.15586,0.62903,0.25971,0.24162,0.23925,1.41782,0.92565,0.45379,1.8787,1.26886,0.000903934,0.000903934,0.000903934
123,356.5,1.13113,0.06912,0.28692,1.33323,1.0999,0.62859,0.29647,0.27409,0.16366,0.63195,0.31059,0.26992,0.26706,1.48408,0.92921,0.44644,1.95852,1.30604,0.000902395,0.000902395,0.000902395
124,359.428,1.12568,0.17251,0.4454,1.4128,1.10359,0.6231,0.30235,0.26352,0.16948,0.62205,0.29647,0.25435,0.25237,1.31886,0.93021,0.42736,2.04988,1.274,0.000900844,0.000900844,0.000900844
125,362.291,1.05635,0.07368,0.28424,1.26137,1.0981,0.61542,0.30235,0.27638,0.17381,0.61723,0.29647,0.26327,0.26241,1.33788,0.92904,0.44604,1.94756,1.26929,0.000899282,0.000899282,0.000899282
126,365.128,1.13005,0.14422,0.37296,1.27561,1.1101,0.47003,0.34462,0.25345,0.17042,0.45553,0.3223,0.23313,0.23313,1.36798,0.91755,0.45771,1.80274,1.28953,0.00089771,0.00089771,0.00089771
127,368.018,1.02262,0.0839,0.34433,1.22115,1.10719,0.43572,0.35639,0.27999,0.19506,0.215,0.35235,0.25455,0.24819,1.30916,0.93166,0.47383,1.7613,1.28001,0.000896127,0.000896127,0.000896127
128,370.961,1.05837,0.15751,0.31496,1.16208,1.07769,0.37538,0.34912,0.25106,0.17413,0.38377,0.34467,0.2366,0.22667,1.37887,0.94797,0.43497,1.78495,1.29177,0.000894533,0.000894533,0.000894533
129,373.928,1.02274,0.10005,0.30862,1.21767,1.05734,0.1971,0.40716,0.24396,0.17529,0.18691,0.35141,0.2382,0.22628,1.34106,0.92841,0.41611,1.83994,1.26614,0.000892928,0.000892928,0.000892928
130,376.866,1.0424,0.06883,0.29253,1.21747,1.08815,0.10068,0.29324,0.22385,0.15501,0.1176,0.29235,0.23313,0.22067,1.36507,0.91864,0.42812,1.84814,1.28218,0.000891313,0.000891313,0.000891313
131,379.926,1.00709,0.12526,0.35565,1.21777,1.04176,0.16501,0.42412,0.23299,0.15694,0.18105,0.41735,0.24616,0.22848,1.37332,0.9229,0.44125,1.85658,1.29555,0.000889687,0.000889687,0.000889687
132,383.088,1.0523,0.05971,0.38587,1.19439,1.07744,0.1597,0.37324,0.25633,0.16387,0.15873,0.36735,0.2694,0.24828,1.3303,0.9265,0.43398,1.83178,1.28898,0.000888051,0.000888051,0.000888051
133,386.204,1.07544,0.14989,0.29954,1.26819,1.10863,0.38473,0.32824,0.24184,0.16252,0.83979,0.25143,0.26325,0.24148,1.31209,0.94041,0.44956,1.82049,1.27759,0.000886404,0.000886404,0.000886404
134,389.201,1.0587,0.06578,0.31816,1.19979,1.06987,0.40522,0.30824,0.23749,0.16089,0.44969,0.30183,0.24868,0.23247,1.40108,0.93981,0.45053,1.79626,1.27823,0.000884747,0.000884747,0.000884747
135,392.216,1.01401,0.06917,0.30592,1.21837,1.08035,0.37397,0.35412,0.28078,0.18123,0.36587,0.32235,0.29181,0.27471,1.32158,0.93042,0.48843,1.75114,1.23969,0.000883079,0.000883079,0.000883079
136,395.322,1.00216,0.09482,0.29952,1.25675,1.03942,0.26477,0.42113,0.24971,0.16047,0.24875,0.37808,0.23908,0.23424,1.31378,0.92914,0.48746,1.79816,1.25692,0.000881401,0.000881401,0.000881401
137,398.319,1.04007,0.06573,0.31179,1.24948,1.06472,0.26377,0.38016,0.25838,0.16601,0.27011,0.32735,0.25655,0.24537,1.29252,0.93079,0.45877,1.7964,1.23583,0.000879713,0.000879713,0.000879713
138,401.307,1.03707,0.10504,0.3772,1.29256,1.06324,0.26015,0.35925,0.29778,0.1911,0.26953,0.32735,0.2855,0.28069,1.25378,0.93405,0.45031,1.8418,1.22421,0.000878014,0.000878014,0.000878014
139,404.399,1.05491,0.1139,0.32071,1.19785,1.05456,0.25418,0.30824,0.30496,0.20256,0.25468,0.30147,0.28876,0.2862,1.1705,0.93207,0.46127,1.73905,1.19698,0.000876305,0.000876305,0.000876305
140,407.669,1.10503,0.06411,0.27764,1.32386,1.10805,0.2376,0.37324,0.266,0.17925,0.20676,0.32735,0.26009,0.25418,1.24557,0.93373,0.46688,1.78984,1.21935,0.000874586,0.000874586,0.000874586
141,410.671,1.09715,0.12684,0.29534,1.24953,1.0731,0.22578,0.42912,0.26656,0.17892,0.20864,0.39735,0.25657,0.24906,1.27127,0.93413,0.45317,1.76008,1.21946,0.000872857,0.000872857,0.000872857
142,413.768,1.00719,0.11749,0.31633,1.10938,1.01837,0.22399,0.35591,0.26136,0.17463,0.23984,0.37235,0.2616,0.25026,1.20032,0.92495,0.45124,1.64674,1.21392,0.000871117,0.000871117,0.000871117
143,416.811,0.98485,0.06915,0.2961,1.14715,1.04519,0.39929,0.39912,0.30441,0.19253,0.37,0.34735,0.29853,0.28526,1.17874,0.92575,0.4923,1.65902,1.20043,0.000869368,0.000869368,0.000869368
144,419.799,1.03318,0.05814,0.3211,1.19491,1.05693,0.40503,0.39824,0.27414,0.17669,0.38727,0.34647,0.24607,0.23527,1.36698,0.94542,0.6107,1.82049,1.24903,0.000867609,0.000867609,0.000867609
145,422.771,0.99054,0.11711,0.28215,1.12909,1.05975,0.3713,0.39912,0.24978,0.16675,0.35477,0.34235,0.23595,0.22885,1.27004,0.94497,0.57192,1.72797,1.23813,0.000865839,0.000865839,0.000865839
146,425.684,1.01101,0.10353,0.37889,1.16348,1.08001,0.14096,0.39912,0.23395,0.16111,0.14099,0.34735,0.22459,0.21587,1.22059,0.92804,0.52123,1.71767,1.23343,0.00086406,0.00086406,0.00086406
147,428.851,0.98155,0.05428,0.30122,1.16065,1.03409,0.37945,0.31912,0.24077,0.15735,0.59404,0.25735,0.22967,0.22461,1.2855,0.92749,0.50666,1.74833,1.2463,0.000862271,0.000862271,0.000862271
148,431.999,0.95165,0.14396,0.37005,1.1305,1.04444,0.40266,0.32615,0.26116,0.16832,0.37324,0.30423,0.24372,0.24141,1.25258,0.92699,0.50685,1.82709,1.23707,0.000860473,0.000860473,0.000860473
149,434.947,0.97009,0.06685,0.31208,1.14053,1.0407,0.17762,0.41235,0.24421,0.16841,0.16279,0.38059,0.2296,0.22583,1.25716,0.92859,0.46458,1.80076,1.24107,0.000858664,0.000858664,0.000858664
150,437.919,1.03557,0.10422,0.27446,1.13545,1.05255,0.36873,0.36235,0.26423,0.17184,0.16418,0.3523,0.24681,0.24594,1.27292,0.93036,0.42761,1.69766,1.24374,0.000856846,0.000856846,0.000856846
151,440.974,0.96505,0.1248,0.32904,1.1526,1.03475,0.26594,0.42912,0.28363,0.17891,0.29753,0.43735,0.28791,0.27401,1.21548,0.94216,0.4457,1.70252,1.23769,0.000855018,0.000855018,0.000855018
152,443.953,0.96833,0.15965,0.36147,1.13756,1.05156,0.39868,0.30824,0.29324,0.18959,0.37358,0.38735,0.27441,0.26939,1.18522,0.94496,0.45675,1.75935,1.22857,0.00085318,0.00085318,0.00085318
153,446.859,1.03171,0.17954,0.29513,1.2267,1.08789,0.50801,0.28813,0.32359,0.19974,0.42154,0.26575,0.30847,0.30462,1.25576,0.93106,0.48181,1.76381,1.24358,0.000851333,0.000851333,0.000851333
154,449.857,0.9601,0.08848,0.27471,1.12648,1.02141,0.41028,0.32235,0.32758,0.20036,0.60586,0.26471,0.3203,0.30804,1.20611,0.93405,0.46156,1.68554,1.22227,0.000849477,0.000849477,0.000849477
155,452.741,0.97982,0.09629,0.31464,1.1239,1.03108,0.61452,0.30591,0.28576,0.18398,0.62946,0.29191,0.28015,0.2676,1.17696,0.9389,0.47095,1.68857,1.21806,0.000847611,0.000847611,0.000847611
156,455.652,0.96054,0.18014,0.30063,1.13197,1.04187,0.63242,0.31647,0.29276,0.19331,0.63875,0.33059,0.28627,0.27135,1.2601,0.94976,0.50055,1.69632,1.22983,0.000845736,0.000845736,0.000845736
157,458.516,1.03406,0.15354,0.27532,1.1908,1.06259,0.62957,0.31059,0.29826,0.18405,0.7619,0.27937,0.29619,0.27803,1.34078,0.9485,0.53338,1.84073,1.25319,0.000843851,0.000843851,0.000843851
158,461.356,0.99527,0.09318,0.2704,1.11859,1.04501,0.24025,0.41235,0.32145,0.19178,0.86246,0.29882,0.33764,0.32021,1.28076,0.93558,0.47952,1.79734,1.23986,0.000841957,0.000841957,0.000841957
159,464.267,1.03684,0.09948,0.25031,1.17084,1.04783,0.55418,0.30147,0.29695,0.1797,0.69122,0.33559,0.3087,0.29067,1.32773,0.93197,0.47671,1.85895,1.25938,0.000840054,0.000840054,0.000840054
160,467.202,0.95072,0.06756,0.2462,1.17883,1.03916,0.22892,0.40443,0.2764,0.17755,0.31012,0.36059,0.28093,0.26348,1.31595,0.93628,0.48411,1.83286,1.26299,0.000838141,0.000838141,0.000838141
161,470.062,0.98084,0.09743,0.27242,1.13595,1.02852,0.2169,0.45823,0.25128,0.17205,0.20653,0.43147,0.23765,0.23003,1.32134,0.95077,0.51852,1.85532,1.25976,0.00083622,0.00083622,0.00083622
162,472.94,0.99343,0.20959,0.26986,1.09648,1.04787,0.26493,0.44947,0.24102,0.16825,0.23248,0.43971,0.23131,0.2231,1.24568,0.94972,0.50925,1.82935,1.22554,0.000834289,0.000834289,0.000834289
163,475.85,0.94946,0.08752,0.23695,1.13563,1.04941,0.25043,0.39612,0.24423,0.16763,0.23077,0.40559,0.23148,0.2235,1.17909,0.93742,0.47243,1.79137,1.20147,0.000832349,0.000832349,0.000832349
164,478.773,0.97162,0.09599,0.27358,1.14635,1.05997,0.24863,0.32235,0.28839,0.19257,0.48049,0.27882,0.27424,0.27012,1.18975,0.93125,0.47366,1.80868,1.21146,0.000830401,0.000830401,0.000830401
165,481.674,1.0223,0.10805,0.2618,1.18311,1.02532,0.48144,0.25971,0.25908,0.176,0.49536,0.27882,0.25047,0.24315,1.19163,0.94631,0.56338,1.88779,1.20078,0.000828443,0.000828443,0.000828443
166,484.607,0.95891,0.12813,0.30795,1.14571,1.04154,0.46443,0.31735,0.27739,0.18212,0.45955,0.28102,0.25667,0.2423,1.20275,0.94414,0.51297,1.75601,1.21542,0.000826477,0.000826477,0.000826477
167,487.596,0.94957,0.06049,0.25711,1.03651,1.01342,0.64515,0.34235,0.289,0.18534,0.41067,0.31059,0.24238,0.24103,1.24692,0.92533,0.40933,1.70453,1.23154,0.000824502,0.000824502,0.000824502
168,490.483,0.9222,0.08999,0.22978,1.04926,0.98488,0.49739,0.33647,0.28873,0.19116,0.16842,0.32971,0.24059,0.23884,1.26635,0.93804,0.40837,1.75956,1.23248,0.000822518,0.000822518,0.000822518
169,493.331,0.98881,0.13181,0.26642,1.17594,1.05719,0.20625,0.31647,0.26583,0.17987,0.1938,0.30471,0.22295,0.22241,1.21398,0.9397,0.4124,1.83314,1.22368,0.000820525,0.000820525,0.000820525
170,496.195,0.89952,0.17884,0.23674,1.07529,1.00989,0.43888,0.30559,0.2624,0.17199,0.40859,0.27971,0.23758,0.22927,1.28223,0.92922,0.38667,1.83599,1.25991,0.000818524,0.000818524,0.000818524
171,499.023,1.00048,0.103,0.26829,1.17293,1.05582,0.43608,0.32324,0.29387,0.18269,0.40675,0.29147,0.25636,0.24545,1.3071,0.92922,0.40748,1.73387,1.28296,0.000816514,0.000816514,0.000816514
172,501.897,0.96055,0.14421,0.28611,1.0841,1.03401,0.44302,0.31166,0.27643,0.19506,0.41509,0.2767,0.25553,0.24345,1.34625,0.94078,0.47117,1.95168,1.27937,0.000814495,0.000814495,0.000814495
173,504.753,0.93326,0.12634,0.25868,1.05558,1.01805,0.45107,0.31511,0.29177,0.2006,0.47207,0.24294,0.27243,0.25672,1.35481,0.93818,0.66139,2.01604,1.24805,0.000812468,0.000812468,0.000812468
174,507.59,0.96501,0.0461,0.23167,1.10347,1.03792,0.2868,0.40647,0.29368,0.19306,0.26233,0.35471,0.28464,0.26821,1.29953,0.93893,0.59273,1.92864,1.25758,0.000810433,0.000810433,0.000810433
175,510.486,0.92249,0.11604,0.31335,1.09152,0.99578,0.36143,0.34882,0.30672,0.19729,0.33795,0.30294,0.28706,0.27844,1.30557,0.94395,0.79197,2.00645,1.26776,0.000808389,0.000808389,0.000808389
176,513.428,0.94806,0.09162,0.28699,1.08533,1.00801,0.27787,0.30717,0.25835,0.16915,0.27499,0.3081,0.25518,0.24394,1.35113,0.94826,0.52154,1.96548,1.32433,0.000806337,0.000806337,0.000806337
177,516.307,0.96965,0.13539,0.31995,1.11168,1.0215,0.18549,0.32793,0.26295,0.16995,0.20466,0.34483,0.23093,0.22249,1.31526,0.94411,0.4976,1.88359,1.27919,0.000804277,0.000804277,0.000804277
178,519.185,0.98397,0.05787,0.29529,1.14585,1.05866,0.18284,0.38147,0.25062,0.15874,0.18588,0.38147,0.23271,0.21795,1.33728,0.94377,0.48396,1.90426,1.27788,0.000802208,0.000802208,0.000802208
179,522.057,0.94134,0.04651,0.2306,1.04376,1.02281,0.19646,0.35059,0.29238,0.17242,0.21623,0.37559,0.27677,0.25704,1.31246,0.94245,0.4921,1.86458,1.27142,0.000800131,0.000800131,0.000800131
180,525.012,0.92797,0.09078,0.24142,1.039,1.01619,0.21039,0.39912,0.2587,0.1633,0.20639,0.39324,0.21647,0.21056,1.26865,0.94126,0.57722,1.72941,1.25321,0.000798047,0.000798047,0.000798047
181,527.906,0.93234,0.07483,0.26846,1.06134,1.00614,0.45491,0.2703,0.24758,0.15906,0.49071,0.23422,0.23165,0.22725,1.26828,0.927,0.46792,1.72558,1.22884,0.000795954,0.000795954,0.000795954
182,530.793,0.90613,0.07634,0.22569,1.06454,0.98663,0.4445,0.28296,0.23303,0.15452,0.44264,0.28991,0.23057,0.22489,1.26043,0.92837,0.47718,1.7362,1.21859,0.000793853,0.000793853,0.000793853
183,533.663,0.9263,0.11815,0.28487,1.07953,1.03205,0.4759,0.29235,0.24757,0.16188,0.46198,0.28559,0.2266,0.21812,1.24351,0.94144,0.55137,1.77106,1.21526,0.000791744,0.000791744,0.000791744
184,536.579,0.90836,0.16228,0.28793,1.01565,1.0013,0.41297,0.33816,0.22978,0.15708,0.45404,0.28559,0.22611,0.22238,1.2061,0.94479,0.54075,1.76088,1.2005,0.000789628,0.000789628,0.000789628
185,539.5,0.94115,0.14264,0.20358,1.08433,1.02198,0.62579,0.30324,0.2127,0.15215,0.6392,0.31647,0.20927,0.20164,1.17799,0.9365,0.45681,1.77061,1.20636,0.000787503,0.000787503,0.000787503
186,542.383,0.93403,0.15862,0.27143,1.04621,1.01594,0.67381,0.31647,0.2279,0.15211,0.67014,0.31059,0.22105,0.21366,1.22989,0.93313,0.44902,1.78011,1.24958,0.000785371,0.000785371,0.000785371
187,545.302,0.95847,0.08766,0.21959,1.11027,1.03781,0.49336,0.35319,0.28276,0.19146,0.49416,0.30109,0.25245,0.24295,1.30181,0.94271,0.45903,1.75745,1.26817,0.000783231,0.000783231,0.000783231
188,548.21,0.88588,0.15848,0.22576,0.99956,1.01629,0.77438,0.22349,0.27087,0.19594,0.62118,0.23471,0.22709,0.2192,1.27986,0.92972,0.4116,1.79747,1.24841,0.000781084,0.000781084,0.000781084
189,551.085,0.94609,0.10582,0.26325,1.06596,1.0167,0.81901,0.21647,0.22397,0.15736,0.36031,0.29235,0.20394,0.19464,1.28141,0.93099,0.43173,1.96236,1.23896,0.000778929,0.000778929,0.000778929
190,553.94,0.91503,0.06863,0.25021,1.08802,1.03352,0.38112,0.26147,0.22578,0.15665,0.19966,0.26059,0.22178,0.20518,1.25812,0.92944,0.43826,1.86444,1.24165,0.000776766,0.000776766,0.000776766
191,556.845,0.88669,0.17792,0.27238,0.97732,1.00562,0.48017,0.23929,0.269,0.18922,0.42382,0.25971,0.25829,0.24706,1.29562,0.93964,0.50851,1.84598,1.26098,0.000774596,0.000774596,0.000774596
192,559.776,0.91431,0.1139,0.19641,1.01848,1.05308,0.44506,0.22882,0.24216,0.1738,0.46462,0.24794,0.2455,0.2306,1.22198,0.93901,0.47047,1.84395,1.21981,0.000772419,0.000772419,0.000772419
193,562.767,0.95928,0.06603,0.20618,1.02518,1.01419,0.1536,0.37324,0.23518,0.16257,0.38332,0.31147,0.23988,0.22577,1.23918,0.93135,0.44156,1.86492,1.23891,0.000770234,0.000770234,0.000770234
194,565.732,0.89239,0.081,0.21025,0.98439,0.98967,0.22115,0.32824,0.26786,0.16209,0.2373,0.36147,0.26442,0.25243,1.22355,0.93538,0.48729,1.83856,1.24053,0.000768042,0.000768042,0.000768042
195,568.637,0.91839,0.05129,0.23947,1.0802,1.01545,0.32694,0.36783,0.27791,0.16617,0.31048,0.33606,0.27654,0.26104,1.23256,0.94722,0.49903,1.7894,1.25394,0.000765843,0.000765843,0.000765843
196,571.59,0.94623,0.17044,0.21768,1.04589,1.03688,0.52738,0.36147,0.29407,0.18237,0.52874,0.32971,0.27572,0.27061,1.29677,0.94488,0.44478,1.86858,1.25015,0.000763637,0.000763637,0.000763637
197,574.493,0.82505,0.13665,0.2275,0.91267,0.94907,0.45678,0.38147,0.26729,0.17936,0.44074,0.34971,0.2465,0.2441,1.28455,0.94012,0.47,1.94773,1.22912,0.000761423,0.000761423,0.000761423
198,577.363,0.91658,0.1104,0.20986,1.03546,1.01291,0.43063,0.34923,0.23914,0.16657,0.45205,0.34425,0.24738,0.24413,1.26917,0.92403,0.43885,1.91406,1.19807,0.000759203,0.000759203,0.000759203
199,580.33,0.8628,0.12309,0.18501,0.99494,0.99059,0.11443,0.30735,0.19279,0.13723,0.41089,0.24647,0.20578,0.20072,1.18374,0.92242,0.42374,1.93054,1.17801,0.000756976,0.000756976,0.000756976
200,583.224,0.89729,0.11389,0.20115,0.99307,0.99974,0.60002,0.29235,0.19779,0.14564,0.61352,0.28559,0.18151,0.17265,1.13886,0.92332,0.46355,1.95333,1.1828,0.000754741,0.000754741,0.000754741
201,586.118,0.83028,0.10653,0.19355,1.06597,0.9861,0.60216,0.29147,0.23438,0.16127,0.57559,0.25971,0.22135,0.20298,1.21714,0.92398,0.45772,1.89501,1.2012,0.0007525,0.0007525,0.0007525
202,589.016,0.84135,0.20031,0.26958,1.03883,1.00169,0.45328,0.32912,0.28457,0.1882,0.66232,0.29454,0.23627,0.23131,1.27138,0.92553,0.48272,1.79627,1.20513,0.000750252,0.000750252,0.000750252
203,591.859,0.89244,0.14113,0.21408,0.96611,1.01759,0.67124,0.33647,0.29824,0.19395,0.69675,0.27971,0.25802,0.24913,1.2543,0.92615,0.46312,1.73185,1.19529,0.000747997,0.000747997,0.000747997
204,594.691,0.88632,0.13404,0.19008,0.96705,0.99658,0.50312,0.29471,0.28567,0.19448,0.20483,0.32371,0.22643,0.22388,1.24724,0.92587,0.46872,1.86451,1.2034,0.000745736,0.000745736,0.000745736
205,597.599,0.91411,0.15524,0.2515,1.08911,1.00005,0.44414,0.33541,0.27078,0.17717,0.40833,0.28534,0.21566,0.21351,1.32597,0.92388,0.46115,1.98838,1.2255,0.000743468,0.000743468,0.000743468
206,600.435,0.88862,0.12819,0.22862,0.98505,1.00425,0.22507,0.43147,0.26505,0.17048,0.20448,0.39971,0.22211,0.21842,1.34206,0.93721,0.44712,1.99838,1.22595,0.000741194,0.000741194,0.000741194
207,603.32,0.87461,0.08245,0.18754,0.95769,0.99401,0.22702,0.42782,0.28868,0.19628,0.21229,0.42366,0.2569,0.24992,1.27672,0.94053,0.45884,1.83906,1.21355,0.000738913,0.000738913,0.000738913
208,606.235,0.8677,0.08353,0.14848,0.95154,0.97584,0.52317,0.29647,0.28293,0.18303,0.48505,0.28288,0.27049,0.26477,1.18647,0.92363,0.38896,1.67858,1.20816,0.000736625,0.000736625,0.000736625
209,609.171,0.912,0.06469,0.21919,1.05644,1.00301,0.4783,0.27647,0.23919,0.1661,0.47468,0.27059,0.22591,0.22375,1.18252,0.92368,0.39967,1.7042,1.1963,0.000734332,0.000734332,0.000734332
210,612.056,0.90295,0.05934,0.22786,1.04263,1.00841,0.17947,0.36735,0.254,0.18359,0.16461,0.38059,0.22822,0.22482,1.17315,0.92635,0.42807,1.72214,1.17604,0.000732032,0.000732032,0.000732032
211,614.953,0.8843,0.13227,0.25125,1.06973,1.01468,0.25444,0.38147,0.27752,0.20684,0.22513,0.35471,0.23841,0.23437,1.22654,0.93067,0.48317,1.78558,1.20438,0.000729725,0.000729725,0.000729725
212,617.905,0.89145,0.06525,0.28223,0.98107,1.00489,0.25849,0.38147,0.26877,0.18646,0.24331,0.33559,0.23525,0.22685,1.19639,0.93065,0.41469,1.79052,1.21408,0.000727413,0.000727413,0.000727413
213,620.814,0.92737,0.18169,0.19438,1.02452,1.02913,0.45257,0.32334,0.26932,0.18741,0.43614,0.30272,0.22895,0.22857,1.27005,0.9452,0.42291,1.8893,1.21931,0.000725094,0.000725094,0.000725094
214,623.683,0.87611,0.0745,0.27455,0.94813,0.99763,0.28447,0.30559,0.28917,0.19131,0.26429,0.27971,0.25404,0.24886,1.23339,0.94777,0.47724,1.89561,1.20387,0.00072277,0.00072277,0.00072277
215,626.507,0.94764,0.12327,0.2152,0.96326,1.00566,0.25148,0.28059,0.26775,0.18013,0.28434,0.28559,0.24556,0.23662,1.28391,0.94555,0.50677,1.8116,1.22025,0.000720439,0.000720439,0.000720439
216,629.458,0.82161,0.04565,0.19663,0.90506,0.97609,0.2504,0.28643,0.2657,0.18199,0.47215,0.26534,0.24785,0.23524,1.16269,0.92697,0.49568,1.73035,1.17231,0.000718103,0.000718103,0.000718103
217,632.296,0.91606,0.04782,0.23936,0.98333,1.01712,0.20993,0.37324,0.26748,0.17998,0.19342,0.34147,0.24149,0.23196,1.13925,0.92615,0.48615,1.75512,1.16716,0.000715761,0.000715761,0.000715761
218,635.196,0.88092,0.08423,0.1754,0.90779,1.01049,0.20239,0.34824,0.26641,0.17879,0.16883,0.29647,0.23752,0.22721,1.18525,0.92482,0.44639,1.83606,1.1815,0.000713413,0.000713413,0.000713413
219,638.169,0.8897,0.06019,0.15777,0.95585,0.99546,0.32059,0.28496,0.25895,0.17176,0.16262,0.31559,0.24141,0.22398,1.181,0.92163,0.43142,1.86391,1.17385,0.000711059,0.000711059,0.000711059
220,641.052,0.85477,0.10545,0.18941,0.8614,0.98195,0.30897,0.26755,0.27332,0.18529,0.24297,0.25382,0.23585,0.23018,1.13599,0.92389,0.59373,1.96229,1.16736,0.0007087,0.0007087,0.0007087
221,643.941,0.86859,0.11215,0.18087,0.93325,0.99035,0.2153,0.33147,0.25127,0.16602,0.19934,0.30559,0.23055,0.2239,1.1563,0.9253,0.68552,2.00568,1.18126,0.000706335,0.000706335,0.000706335
222,646.841,0.89811,0.16473,0.22806,0.95221,1.00091,0.20564,0.33416,0.25369,0.16898,0.19788,0.33147,0.23342,0.22368,1.16269,0.92355,0.53821,1.93562,1.17781,0.000703964,0.000703964,0.000703964
223,649.8,0.88447,0.13677,0.19759,0.94719,0.99617,0.28336,0.26647,0.26008,0.17911,0.23578,0.23471,0.2434,0.23551,1.12176,0.92432,0.53351,1.81853,1.16362,0.000701588,0.000701588,0.000701588
224,652.743,0.86204,0.05664,0.20481,0.91799,1.00133,0.19548,0.3214,0.24651,0.17018,0.18914,0.35647,0.23467,0.22551,1.16211,0.92455,0.54179,1.76075,1.15228,0.000699207,0.000699207,0.000699207
225,655.626,0.81997,0.09902,0.17642,0.92201,0.98764,0.48192,0.20765,0.27007,0.17162,0.17388,0.38147,0.24821,0.2348,1.12082,0.92399,0.5723,1.77901,1.13896,0.00069682,0.00069682,0.00069682
226,658.478,0.85474,0.0852,0.17247,0.90593,0.99171,0.48652,0.21,0.27101,0.18038,0.39255,0.25706,0.22097,0.21312,1.11034,0.92482,0.74209,1.85006,1.14168,0.000694428,0.000694428,0.000694428
227,661.378,0.87511,0.07202,0.1866,1.00264,0.99884,0.46119,0.22465,0.2279,0.1639,0.52442,0.22506,0.21136,0.19437,1.12343,0.92332,0.60848,1.84321,1.1541,0.000692031,0.000692031,0.000692031
228,664.343,0.89486,0.10613,0.18364,0.92779,0.99733,0.22354,0.33882,0.26159,0.17237,0.22053,0.32987,0.23786,0.22816,1.19958,0.92496,0.58574,1.6735,1.18539,0.000689629,0.000689629,0.000689629
229,667.206,0.82145,0.05253,0.17233,0.88195,0.9752,0.65149,0.29971,0.27555,0.17492,0.22883,0.30471,0.2435,0.23612,1.27479,0.92814,0.58811,1.70764,1.23376,0.000687222,0.000687222,0.000687222
230,670.038,0.85247,0.19902,0.18647,0.90183,0.98091,0.81204,0.31705,0.33257,0.20458,0.74699,0.29294,0.27849,0.27707,1.32221,0.9306,0.56211,1.69831,1.25154,0.000684809,0.000684809,0.000684809
231,672.874,0.87274,0.0857,0.20496,0.91707,1.00339,0.55731,0.31059,0.31674,0.20084,0.58644,0.30471,0.28596,0.28446,1.30173,0.92858,0.53685,1.65194,1.22516,0.000682392,0.000682392,0.000682392
232,675.82,0.8349,0.2133,0.16564,0.84815,0.96851,0.18858,0.46235,0.25647,0.17416,0.18476,0.41147,0.25067,0.24748,1.22909,0.92494,0.47064,1.81196,1.18123,0.00067997,0.00067997,0.00067997
233,678.741,0.87315,0.06791,0.17725,0.90929,0.9897,0.1622,0.40271,0.23662,0.17078,0.24053,0.26059,0.24198,0.23815,1.20051,0.92664,0.45767,1.77218,1.18855,0.000677543,0.000677543,0.000677543
234,681.678,0.86296,0.06806,0.14903,0.83219,0.98255,0.18167,0.38647,0.26343,0.18769,0.19433,0.38767,0.25456,0.24822,1.24825,0.92861,0.46962,1.71254,1.22355,0.000675112,0.000675112,0.000675112
235,684.679,0.87073,0.05875,0.19025,0.88041,0.96698,0.414,0.31735,0.28325,0.19186,0.18699,0.39559,0.26914,0.26133,1.3379,0.94426,0.49573,1.76093,1.25225,0.000672675,0.000672675,0.000672675
