confidence,recall,precision
0.9668720960617065,0.0009532888465204957,1.0
0.9547839164733887,0.01334604385128694,1.0
0.9516255259513855,0.025738798856053385,1.0
0.9501206278800964,0.03813155386081983,1.0
0.9484542608261108,0.05052430886558627,1.0
0.947180449962616,0.06291706387035272,1.0
0.9453296661376953,0.07530981887511916,1.0
0.9434942007064819,0.0877025738798856,1.0
0.9419939517974854,0.10009532888465204,1.0
0.9409344792366028,0.1124880838894185,1.0
0.9394809007644653,0.12488083889418494,1.0
0.9376384019851685,0.13727359389895138,1.0
0.9363576173782349,0.14966634890371783,1.0
0.9341912865638733,0.16205910390848427,1.0
0.932228684425354,0.1754051477597712,1.0
0.9304419755935669,0.18779790276453764,1.0
0.9291733503341675,0.2001906577693041,1.0
0.9279075860977173,0.21258341277407056,1.0
0.9258372783660889,0.224976167778837,1.0
0.9243525266647339,0.23736892278360344,1.0
0.921690046787262,0.24976167778836988,1.0
0.9194564819335938,0.2621544327931363,1.0
0.9174302816390991,0.27454718779790277,1.0
0.9158617854118347,0.2869399428026692,1.0
0.9141677021980286,0.29933269780743565,1.0
0.9117873311042786,0.3117254528122021,1.0
0.9095448851585388,0.32411820781696854,1.0
0.9050897359848022,0.3374642516682555,1.0
0.9028651118278503,0.34985700667302194,1.0
0.9011159539222717,0.3622497616777884,1.0
0.8980469703674316,0.3746425166825548,1.0
0.8957602977752686,0.38703527168732127,1.0
0.8937333226203918,0.3994280266920877,1.0
0.8910026550292969,0.41182078169685415,1.0
0.8880558013916016,0.4242135367016206,1.0
0.8828762769699097,0.43660629170638704,1.0
0.879609227180481,0.4489990467111535,1.0
0.8742028474807739,0.4613918017159199,1.0
0.8682467937469482,0.47283126787416585,0.9979879275653923
0.8636546730995178,0.4852240228789323,0.9980392156862745
0.8595991730690002,0.4966634890371783,0.9961759082217974
0.8551051020622253,0.5100095328884652,0.9962756052141527
0.8484214544296265,0.5224022878932316,0.9963636363636363
0.8428189158439636,0.5347950428979981,0.9964476021314387
0.8369149565696716,0.5471877979027645,0.9965277777777778
0.8317127227783203,0.559580552907531,0.9966044142614601
0.8233304023742676,0.5719733079122974,0.9966777408637874
0.815251350402832,0.5843660629170638,0.9967479674796748
0.8078116774559021,0.5967588179218303,0.9968152866242038
0.8001998662948608,0.6081982840800763,0.9953198127925117
0.7922448515892029,0.6205910390848427,0.9954128440366973
0.7835931181907654,0.6301239275500476,0.9910044977511244
0.7699894905090332,0.6406101048617732,0.9882352941176471
0.7570902109146118,0.6510962821734986,0.9855699855699855
0.7448954582214355,0.661582459485224,0.9816124469589816
0.7380985617637634,0.67302192564347,0.9805555555555555
0.7229273319244385,0.6825548141086749,0.9768076398362893
0.7122012376785278,0.6911344137273594,0.9718498659517426
0.7001444697380066,0.7006673021925643,0.9683794466403162
0.6800597906112671,0.7121067683508103,0.9676165803108808
0.6525837779045105,0.7187797902764538,0.9605095541401274
0.6322032809257507,0.7264061010486177,0.9548872180451128
0.5926957130432129,0.7321258341277407,0.9469790382244143
0.5650070905685425,0.7359389895138226,0.9368932038834952
0.5452109575271606,0.7397521448999047,0.927120669056153
0.5224640369415283,0.7464251668255482,0.9211764705882353
0.49368351697921753,0.7550047664442326,0.9177288528389339
0.47090500593185425,0.7588179218303146,0.908675799086758
0.45020484924316406,0.7626310772163966,0.898876404494382
0.42767417430877686,0.7673975214489991,0.8914728682170543
0.4088917076587677,0.7740705433746425,0.8864628820960698
0.38393634557724,0.776930409914204,0.8772874058127018
0.3446798026561737,0.780743565300286,0.8694267515923567
0.3338852524757385,0.7836034318398475,0.8607329842931937
0.31495964527130127,0.7883698760724499,0.8543388429752066
0.2883639633655548,0.7912297426120114,0.8460754332313966
0.26406753063201904,0.797902764537655,0.8420523138832998
0.25054866075515747,0.7988560533841754,0.8321747765640516
0.23352190852165222,0.8017159199237369,0.8245098039215686
0.22036251425743103,0.8026692087702574,0.8151016456921588
0.21025902032852173,0.8026692087702574,0.8049713193116634
0.19838117063045502,0.8045757864632984,0.7962264150943397
