epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
88,7229.6,0.8969,1.38165,0.58002,1.23751,0,0.82528,0.68136,0.75443,0.44695,0.82279,0.66947,0.74231,0.41295,1.59265,2.54417,1.12161,2.01363,0,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,7308.07,0.91044,1.40435,0.59883,1.23755,0,0.81085,0.68832,0.75939,0.48174,0.80675,0.68484,0.75134,0.44877,1.46111,2.39997,1.11922,1.87721,0,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,7386.63,0.89088,1.39207,0.57988,1.23494,0,0.76355,0.55117,0.61654,0.36506,0.75592,0.54567,0.60771,0.33784,1.76339,2.86436,1.4918,2.19625,0,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,7465.11,0.90164,1.40917,0.58713,1.23944,0,0.84877,0.7205,0.80324,0.50219,0.84206,0.71383,0.79219,0.47032,1.46147,2.3452,0.99842,1.87481,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,7543.44,0.89594,1.38464,0.57786,1.23625,0,0.8243,0.70463,0.77728,0.49544,0.8183,0.7012,0.76758,0.45989,1.41255,2.36754,1.04172,1.81138,0,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,7621.88,0.89436,1.37987,0.582,1.23441,0,0.86553,0.74079,0.82638,0.53387,0.86285,0.72978,0.81509,0.49989,1.39664,2.31533,0.92544,1.80566,0,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,7700.52,0.89561,1.37715,0.57536,1.23362,0,0.87826,0.72891,0.82769,0.55427,0.86499,0.71789,0.81219,0.51691,1.31565,2.24156,0.948,1.71602,0,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,7778.8,0.8864,1.36285,0.57835,1.23065,0,0.82187,0.68625,0.76462,0.46383,0.81782,0.68071,0.75649,0.4327,1.55678,2.4991,1.07257,1.99298,0,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,7856.86,0.89105,1.38205,0.57951,1.23235,0,0.86129,0.68455,0.77854,0.47882,0.85342,0.68484,0.77508,0.44955,1.55025,2.55822,0.98289,1.99408,0,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,7939.9,0.87989,1.35701,0.56803,1.23346,0,0.85118,0.67672,0.77365,0.50765,0.83806,0.67372,0.76226,0.47035,1.3745,2.35788,1.16572,1.78059,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,8019.43,0.88067,1.37586,0.56935,1.23842,0,0.86332,0.71973,0.81505,0.52788,0.8625,0.7075,0.80323,0.49041,1.38721,2.31473,0.9726,1.78312,0,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,8099.53,0.88098,1.35331,0.56691,1.21793,0,0.863,0.70774,0.80181,0.50815,0.85286,0.70136,0.78981,0.47183,1.42549,2.37006,0.95863,1.84187,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,8179.29,0.88479,1.36372,0.56747,1.21748,0,0.8641,0.67063,0.76858,0.48063,0.85775,0.66433,0.75808,0.4468,1.46746,2.45588,1.12879,1.8696,0,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,8259.26,0.87212,1.33651,0.55485,1.21286,0,0.86353,0.68064,0.78018,0.49155,0.8527,0.67324,0.76959,0.45707,1.50051,2.47672,1.17288,1.91346,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,8339.12,0.87095,1.33358,0.5563,1.21253,0,0.86384,0.73576,0.82115,0.52698,0.85864,0.72311,0.80891,0.48977,1.39689,2.32923,0.94518,1.81149,0,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,8418.54,0.86779,1.34115,0.55779,1.22428,0,0.85622,0.70274,0.78102,0.50023,0.84508,0.69589,0.76526,0.46565,1.43854,2.3886,1.05908,1.85853,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,8497.6,0.87193,1.35007,0.56071,1.21466,0,0.86524,0.71302,0.8004,0.51592,0.85666,0.70179,0.78744,0.4806,1.41273,2.36509,1.01674,1.8201,0,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,8577.08,0.86368,1.34263,0.55195,1.2123,0,0.86949,0.73818,0.82787,0.53829,0.8615,0.73065,0.81737,0.50307,1.38519,2.29767,0.89444,1.792,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,8656.35,0.86358,1.33741,0.55423,1.21566,0,0.86296,0.73616,0.81908,0.52478,0.86631,0.72282,0.80752,0.4902,1.42426,2.33054,0.94859,1.83839,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,8735.62,0.86296,1.35324,0.55735,1.22006,0,0.88165,0.72195,0.82321,0.52998,0.85752,0.72242,0.80882,0.49371,1.39965,2.34521,0.91952,1.82728,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,8815.54,0.86821,1.33764,0.55287,1.21183,0,0.86464,0.69643,0.78782,0.52433,0.85854,0.67469,0.76645,0.48664,1.38732,2.41213,1.00512,1.78814,0,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,8895.1,0.85512,1.31456,0.54145,1.19614,0,0.86579,0.68833,0.77963,0.50597,0.85357,0.6773,0.76273,0.46595,1.42838,2.39863,1.03145,1.83375,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,8974.47,0.86318,1.32552,0.54991,1.20806,0,0.86021,0.68194,0.77092,0.50145,0.84446,0.66831,0.74979,0.46441,1.45125,2.39905,1.09223,1.83219,0,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,9053.89,0.85871,1.32582,0.54957,1.20502,0,0.86738,0.75297,0.8261,0.51648,0.85836,0.74514,0.81582,0.47908,1.45241,2.36269,0.89125,1.89258,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,9133.4,0.85942,1.3211,0.55055,1.20252,0,0.86191,0.76138,0.83694,0.56076,0.85206,0.75529,0.8254,0.52248,1.31306,2.23568,0.9231,1.72709,0,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,9212.73,0.85366,1.33666,0.5479,1.2039,0,0.86926,0.69643,0.79367,0.52066,0.85938,0.68927,0.78054,0.48225,1.38391,2.39803,1.08111,1.81516,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,9292.44,0.85681,1.33115,0.54831,1.20263,0,0.8861,0.69701,0.80173,0.5273,0.87578,0.6889,0.78639,0.48723,1.37098,2.36685,1.02055,1.77077,0,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,9371.95,0.85223,1.31537,0.5414,1.20408,0,0.85214,0.72311,0.7976,0.51629,0.84309,0.71615,0.78361,0.47564,1.41383,2.4116,1.03663,1.83338,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,9451.48,0.8435,1.30829,0.54263,1.19283,0,0.89288,0.735,0.83349,0.52574,0.88301,0.72688,0.82044,0.48927,1.44614,2.38181,0.89277,1.90468,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,9532.93,0.85171,1.31423,0.54142,1.20825,0,0.86452,0.74374,0.82198,0.52555,0.85474,0.73533,0.80896,0.49181,1.44407,2.40896,0.95598,1.90322,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,9613.07,0.83484,1.28396,0.52318,1.18665,0,0.85294,0.70124,0.78878,0.49106,0.84733,0.69355,0.77935,0.45697,1.51908,2.5941,1.0234,1.99565,0,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,9693.36,0.84136,1.29614,0.529,1.19164,0,0.85065,0.68701,0.76718,0.47955,0.8417,0.68295,0.75796,0.44737,1.5027,2.54162,1.10418,1.94857,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,9773.45,0.8467,1.32447,0.54734,1.19951,0,0.86283,0.70484,0.79279,0.48859,0.85183,0.69585,0.778,0.45399,1.51477,2.57332,1.00682,2.01189,0,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,9853.52,0.84298,1.30725,0.53415,1.19821,0,0.88109,0.70896,0.81092,0.55272,0.86923,0.69956,0.79679,0.51694,1.32474,2.2274,0.97199,1.72365,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,9933.66,0.84117,1.29201,0.53391,1.1929,0,0.8813,0.72369,0.82565,0.52971,0.85948,0.72398,0.81382,0.49698,1.42811,2.34872,0.99176,1.86159,0,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,10013.4,0.8422,1.2946,0.52966,1.19366,0,0.8874,0.71746,0.82514,0.55752,0.87951,0.71108,0.81355,0.52134,1.32282,2.22165,1.02991,1.7446,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,10093.2,0.834,1.28332,0.53451,1.19356,0,0.86417,0.71818,0.81571,0.53594,0.85545,0.71093,0.80179,0.49954,1.37647,2.35899,0.95003,1.80216,0,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,10172.6,0.82492,1.2842,0.52347,1.18189,0,0.86531,0.71267,0.80148,0.49551,0.8607,0.70397,0.79048,0.46332,1.51557,2.5207,1.00966,1.99758,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,10251.7,0.82774,1.28651,0.52657,1.18399,0,0.8249,0.68022,0.75758,0.47868,0.81625,0.67232,0.74717,0.45104,1.50987,2.49824,1.21314,1.96425,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,10331.2,0.81781,1.27538,0.5236,1.18,0,0.81449,0.67788,0.75605,0.43605,0.81593,0.65323,0.73954,0.40378,1.6718,2.8086,1.13705,2.21909,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,10410.5,0.82325,1.27803,0.52511,1.18253,0,0.84223,0.68948,0.78983,0.49657,0.82941,0.68774,0.77795,0.46356,1.48239,2.52935,1.13039,1.94281,0,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,10489.6,0.83304,1.27604,0.53176,1.19561,0,0.85692,0.72775,0.81512,0.53527,0.85059,0.71528,0.80339,0.49759,1.38199,2.39232,1.00943,1.81207,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,10568.5,0.81449,1.26143,0.51979,1.18308,0,0.8772,0.735,0.83065,0.55842,0.86616,0.72616,0.81655,0.52179,1.34217,2.30657,1.00787,1.76421,0,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,10649.1,0.81968,1.26272,0.51738,1.16989,0,0.85983,0.74697,0.83108,0.54955,0.85172,0.73777,0.81584,0.5112,1.36166,2.32561,0.95832,1.79987,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,10728.1,0.8195,1.28402,0.52529,1.18344,0,0.8746,0.72659,0.81878,0.55544,0.86273,0.71673,0.80348,0.51825,1.32132,2.30785,1.0445,1.74148,0,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,10807.1,0.82742,1.27595,0.51753,1.17753,0,0.8645,0.72369,0.81493,0.537,0.8682,0.71209,0.80479,0.49953,1.38178,2.42121,1.03607,1.82561,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,10886.6,0.82743,1.28015,0.52481,1.18198,0,0.87256,0.7484,0.84067,0.56762,0.86067,0.73847,0.82678,0.52819,1.31756,2.28299,0.91601,1.75404,0,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,10965.8,0.8125,1.26759,0.51292,1.17602,0,0.87685,0.70107,0.8047,0.54102,0.86564,0.69324,0.79111,0.50637,1.36639,2.34502,1.10954,1.79012,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,11045.5,0.80666,1.25277,0.51414,1.17494,0,0.88022,0.70629,0.80563,0.53822,0.87385,0.70281,0.79721,0.50094,1.36644,2.34469,1.00119,1.78045,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,11124.8,0.81265,1.27247,0.51261,1.16848,0,0.88065,0.75906,0.85149,0.5678,0.87315,0.74949,0.83941,0.53088,1.34164,2.3024,0.90159,1.77939,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,11205.7,0.81056,1.25627,0.51104,1.17134,0,0.87259,0.73587,0.827,0.55061,0.86219,0.73106,0.81591,0.5145,1.35971,2.32464,0.97303,1.78877,0,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,11285.4,0.8104,1.26127,0.50939,1.18005,0,0.88398,0.73781,0.8363,0.55747,0.87474,0.73094,0.82664,0.52118,1.35078,2.35035,0.95322,1.80438,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,11365.4,0.81011,1.25271,0.50606,1.1716,0,0.88014,0.71702,0.81986,0.56571,0.86307,0.706,0.80524,0.5299,1.31088,2.3477,1.07294,1.72959,0,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,11445.1,0.80814,1.24653,0.50591,1.17214,0,0.88376,0.73182,0.83354,0.5727,0.87193,0.7234,0.81847,0.5384,1.30592,2.29147,1.02495,1.72958,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,11525.1,0.8117,1.24522,0.5096,1.17306,0,0.87606,0.73779,0.83367,0.53578,0.86601,0.72894,0.82196,0.50054,1.44142,2.45373,1.00808,1.90198,0,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,11605.1,0.80085,1.23546,0.50219,1.16118,0,0.88464,0.73369,0.83036,0.5654,0.8724,0.72355,0.81418,0.52969,1.32715,2.31211,0.98595,1.73316,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,11685.3,0.80278,1.23992,0.51013,1.16145,0,0.87232,0.74021,0.83286,0.56052,0.86306,0.72775,0.81638,0.52554,1.349,2.34179,0.97388,1.76393,0,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,11765.2,0.80559,1.24178,0.50459,1.166,0,0.87461,0.72108,0.81931,0.55437,0.86406,0.71238,0.80556,0.52018,1.34756,2.33382,1.04048,1.76114,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,11844.9,0.80609,1.23126,0.5119,1.16555,0,0.8773,0.72139,0.82858,0.55085,0.86574,0.71419,0.81552,0.51474,1.36895,2.37048,1.0083,1.80082,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,11925.1,0.79811,1.2416,0.50798,1.16421,0,0.87693,0.71479,0.8155,0.54427,0.87094,0.70223,0.79918,0.50894,1.35075,2.36511,1.03798,1.77135,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,12004.8,0.79882,1.23362,0.49926,1.16199,0,0.89397,0.74108,0.8463,0.57035,0.88622,0.73065,0.83185,0.53356,1.32463,2.34376,0.93195,1.75548,0,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,12085.4,0.7988,1.23446,0.49948,1.16216,0,0.88091,0.75094,0.8494,0.58053,0.87454,0.7379,0.8365,0.54116,1.31421,2.33412,0.92568,1.73923,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,12165.5,0.79095,1.22328,0.49843,1.15695,0,0.87103,0.74019,0.83939,0.55596,0.86593,0.72601,0.82296,0.51578,1.36735,2.40821,0.96169,1.80133,0,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,12245.9,0.79554,1.22118,0.50513,1.1569,0,0.89104,0.71845,0.82326,0.54821,0.86033,0.71847,0.80577,0.51495,1.366,2.36407,0.95184,1.78392,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,12326.2,0.79024,1.22984,0.49284,1.1551,0,0.88551,0.73108,0.83104,0.57037,0.87392,0.72152,0.81474,0.5313,1.32833,2.34298,1.01179,1.74832,0,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,12406.2,0.79283,1.2298,0.49938,1.16069,0,0.8773,0.72766,0.82496,0.57014,0.86437,0.71693,0.81021,0.53226,1.3078,2.31543,1.06632,1.71945,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,12486.3,0.79082,1.21871,0.49284,1.15232,0,0.87423,0.7376,0.82363,0.56024,0.86176,0.72838,0.80978,0.52187,1.31772,2.30839,0.98076,1.7382,0,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,12566.5,0.79218,1.22579,0.49623,1.15168,0,0.88089,0.71992,0.81973,0.55443,0.86919,0.71035,0.80362,0.5169,1.34024,2.39952,1.01626,1.76624,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,12647,0.78697,1.22295,0.49229,1.15308,0,0.87006,0.75007,0.84444,0.5657,0.86589,0.73413,0.82758,0.52924,1.33538,2.35647,0.99976,1.77294,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,12727.5,0.79027,1.21446,0.50034,1.1621,0,0.88865,0.70629,0.81266,0.5496,0.87506,0.69788,0.79698,0.51301,1.32069,2.36208,1.09878,1.74616,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,12809.5,0.78661,1.19382,0.49261,1.15728,0,0.8981,0.73674,0.83957,0.56037,0.88598,0.72601,0.82162,0.5205,1.33861,2.39663,0.97548,1.76392,0,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,12889.6,0.77947,1.19403,0.48196,1.14925,0,0.87417,0.74514,0.83759,0.57233,0.87598,0.71884,0.82087,0.53224,1.31698,2.35809,0.992,1.74383,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,12970.3,0.77827,1.21013,0.49547,1.14681,0,0.88091,0.74253,0.84597,0.58101,0.8601,0.74153,0.83294,0.54226,1.28901,2.31889,0.94613,1.7161,0,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,13050.2,0.77337,1.19548,0.48149,1.13523,0,0.88,0.74253,0.83497,0.57145,0.86866,0.73297,0.82112,0.53186,1.30304,2.37854,0.98643,1.74432,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,13130.1,0.77126,1.18736,0.48498,1.14057,0,0.88532,0.74313,0.84274,0.58383,0.87249,0.73602,0.83104,0.54503,1.29593,2.40445,0.98468,1.72957,0,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,13210.7,0.77949,1.2099,0.49207,1.14919,0,0.87314,0.75471,0.84774,0.57544,0.89285,0.72369,0.83263,0.53674,1.31242,2.37028,0.94205,1.75316,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,13291.1,0.77339,1.20174,0.48535,1.14408,0,0.87624,0.73065,0.82868,0.56185,0.88632,0.70753,0.81313,0.52353,1.33441,2.37557,1.01953,1.77427,0,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,13372.4,0.77281,1.2083,0.48703,1.14434,0,0.89116,0.7359,0.83851,0.56964,0.87384,0.72253,0.81816,0.53429,1.33001,2.32292,0.98381,1.75345,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,13453.5,0.7671,1.20005,0.48419,1.14046,0,0.89721,0.73901,0.84148,0.57867,0.87546,0.73169,0.82486,0.54071,1.30474,2.34108,0.97555,1.72814,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,13533.3,0.76925,1.20023,0.48574,1.15141,0,0.88207,0.73951,0.83398,0.57087,0.87293,0.73065,0.82049,0.53482,1.31815,2.4189,0.98309,1.76302,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,13613.4,0.7583,1.16338,0.47348,1.13357,0,0.89014,0.75877,0.85471,0.58612,0.88286,0.74427,0.83862,0.54849,1.31107,2.45507,0.92972,1.76959,0,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,13693.9,0.75512,1.16913,0.46972,1.12878,0,0.88502,0.74369,0.84755,0.58901,0.87169,0.73587,0.83347,0.54997,1.301,2.4442,0.97479,1.74939,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,13774.3,0.75729,1.15607,0.47779,1.13406,0,0.88518,0.75065,0.84717,0.58134,0.87321,0.7405,0.83088,0.54444,1.32195,2.41402,0.97849,1.77105,0,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,13854.1,0.76831,1.20062,0.48344,1.13734,0,0.89379,0.73616,0.8419,0.58286,0.8794,0.72728,0.82653,0.54471,1.29727,2.40601,1.00609,1.74116,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,13934.7,0.77085,1.19246,0.47837,1.13933,0,0.88296,0.7459,0.84653,0.58616,0.87101,0.73614,0.83024,0.54729,1.30234,2.40402,1.02658,1.73354,0,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,14014.7,0.75232,1.17915,0.47206,1.13635,0,0.89144,0.73565,0.84532,0.58514,0.88039,0.72572,0.83012,0.54711,1.30214,2.38594,1.02618,1.74544,0,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,14094.5,0.75063,1.16219,0.46889,1.13221,0,0.90531,0.72833,0.84331,0.57798,0.8923,0.71847,0.82688,0.54114,1.31403,2.41785,0.99768,1.76397,0,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,14174.2,0.7598,1.16313,0.46959,1.12992,0,0.89723,0.71325,0.82725,0.57061,0.88608,0.70455,0.81393,0.5341,1.32926,2.45826,1.03849,1.76785,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,14254,0.75971,1.17223,0.47084,1.12852,0,0.90503,0.71566,0.83557,0.56699,0.8859,0.7031,0.81619,0.52828,1.35099,2.46614,1.02682,1.79361,0,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,14335.1,0.75296,1.17684,0.47545,1.13924,0,0.88634,0.7579,0.85397,0.58772,0.87182,0.74344,0.83522,0.55007,1.30273,2.37764,0.95847,1.75049,0,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,14415.1,0.74965,1.15693,0.46423,1.1281,0,0.88459,0.75355,0.8482,0.58268,0.87515,0.74385,0.83415,0.54516,1.31396,2.3823,0.98505,1.75763,0,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,14495.2,0.74967,1.14806,0.46685,1.12393,0,0.89278,0.7579,0.8535,0.57355,0.88457,0.74746,0.84028,0.538,1.3489,2.445,0.97144,1.81134,0,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,14574.7,0.74869,1.16635,0.46842,1.12579,0,0.88796,0.74108,0.84493,0.57712,0.87728,0.73094,0.83105,0.53664,1.33381,2.43216,1.03382,1.77313,0,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,14654.8,0.74497,1.15014,0.46757,1.1175,0,0.87327,0.75645,0.84633,0.58255,0.8613,0.74719,0.83297,0.54691,1.29816,2.37498,0.97599,1.74466,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,14734.7,0.75504,1.1667,0.46979,1.1347,0,0.87942,0.75935,0.8487,0.58303,0.86887,0.74923,0.835,0.54705,1.31051,2.37081,0.95917,1.75038,0,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,14814.9,0.75014,1.1576,0.46961,1.13041,0,0.89198,0.75993,0.85859,0.58817,0.87831,0.7521,0.84544,0.55156,1.31975,2.38576,0.91813,1.76088,0,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,14894.9,0.74535,1.15037,0.4638,1.12934,0,0.89778,0.74358,0.85019,0.57886,0.88789,0.73239,0.83536,0.54172,1.33785,2.43659,0.98463,1.79036,0,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,14974.8,0.74269,1.15064,0.45993,1.11715,0,0.89501,0.73405,0.83946,0.57467,0.88266,0.72408,0.82513,0.5352,1.32798,2.43278,1.02797,1.78078,0,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,15054.9,0.73636,1.12482,0.45537,1.1144,0,0.89753,0.72126,0.82793,0.56439,0.88102,0.7128,0.81171,0.5261,1.33896,2.47064,1.03954,1.78834,0,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,15135.3,0.7328,1.14816,0.45638,1.11862,0,0.88635,0.735,0.83723,0.57777,0.87436,0.72437,0.82102,0.53959,1.31842,2.43643,1.01889,1.76541,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,15215.2,0.74706,1.14832,0.46585,1.11762,0,0.89544,0.74985,0.84873,0.5889,0.88425,0.73732,0.83319,0.54747,1.30355,2.41139,0.99131,1.74765,0,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,15295.7,0.73541,1.15015,0.46348,1.12451,0,0.89148,0.7598,0.84945,0.58313,0.87881,0.74636,0.83271,0.54422,1.31492,2.42226,0.97025,1.76636,0,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,15375.7,0.73657,1.12574,0.45442,1.11492,0,0.88712,0.75875,0.85238,0.58834,0.87491,0.74627,0.83623,0.54872,1.3104,2.42493,0.97895,1.75897,0,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,15455.8,0.73381,1.13462,0.44811,1.11481,0,0.89519,0.75032,0.85075,0.58896,0.88215,0.7401,0.83634,0.55033,1.31343,2.44297,0.98955,1.74805,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,15535.8,0.73771,1.13395,0.45275,1.12019,0,0.89118,0.74555,0.84827,0.58438,0.89629,0.73065,0.83529,0.54494,1.3187,2.45847,0.98294,1.75548,0,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
