epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
92,7238.07,0.83759,1.29528,0.52761,1.19653,0,0.89261,0.79526,0.88524,0.59282,0.88045,0.78576,0.86931,0.54477,1.28244,2.12775,0.75839,1.70304,0,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,7318.83,0.82234,1.27188,0.52264,1.18602,0,0.89047,0.80864,0.89497,0.61364,0.87669,0.79791,0.87799,0.565,1.22147,2.00274,0.74958,1.63127,0,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,7399.63,0.83793,1.28675,0.52193,1.19639,0,0.87528,0.80429,0.883,0.59188,0.86887,0.79472,0.8708,0.54229,1.28584,2.1593,0.7801,1.70914,0,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,7480.57,0.83119,1.27502,0.51633,1.19178,0,0.87716,0.80536,0.88767,0.59314,0.86535,0.79414,0.87291,0.54506,1.28232,2.13171,0.76684,1.68905,0,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,7561.41,0.83307,1.27422,0.52197,1.18941,0,0.87678,0.81763,0.89349,0.6039,0.86465,0.80632,0.8785,0.55825,1.26036,2.10063,0.75668,1.68465,0,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,7642.19,0.82339,1.24987,0.51292,1.193,0,0.88041,0.81963,0.89482,0.61591,0.86785,0.80922,0.87909,0.56752,1.22704,2.11145,0.75415,1.64948,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,7723.09,0.82794,1.28099,0.5184,1.19807,0,0.88823,0.80023,0.88976,0.60251,0.8815,0.78507,0.87231,0.5562,1.26459,2.13242,0.76644,1.68047,0,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,7804.14,0.82138,1.25315,0.51303,1.17457,0,0.88368,0.78852,0.8739,0.59441,0.87513,0.77849,0.85886,0.54535,1.26418,2.17618,0.79584,1.67171,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,7885.04,0.82617,1.26187,0.5153,1.17785,0,0.88478,0.81491,0.89351,0.60374,0.87559,0.80255,0.87743,0.55858,1.26767,2.1002,0.74301,1.68615,0,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,7965.95,0.81469,1.24486,0.50435,1.17187,0,0.88649,0.79182,0.876,0.5921,0.88155,0.78573,0.86353,0.54609,1.28259,2.19342,0.76197,1.71023,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,8046.51,0.81187,1.2354,0.50187,1.17431,0,0.89341,0.80255,0.88712,0.58286,0.88749,0.79559,0.87671,0.54049,1.33779,2.2079,0.72286,1.78574,0,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,8127.91,0.81241,1.24684,0.5054,1.18516,0,0.89491,0.81589,0.90312,0.6253,0.8834,0.80516,0.88613,0.57745,1.21985,2.10099,0.68773,1.64398,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,8208.7,0.81105,1.25687,0.50936,1.17355,0,0.8809,0.80255,0.88795,0.60537,0.87315,0.78434,0.8702,0.561,1.2644,2.10638,0.77531,1.69044,0,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,8289.7,0.80895,1.24265,0.49851,1.17327,0,0.90487,0.7924,0.89284,0.61287,0.89589,0.784,0.88122,0.5702,1.23495,2.06277,0.73551,1.65196,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,8370.52,0.812,1.24308,0.50363,1.17878,0,0.89395,0.78689,0.87879,0.60212,0.88206,0.77617,0.86551,0.55922,1.26291,2.10969,0.76904,1.67419,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,8451.48,0.81107,1.25406,0.5046,1.18202,0,0.88395,0.80139,0.88425,0.58501,0.87339,0.79182,0.87032,0.53527,1.31845,2.18179,0.74436,1.7435,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,8532.42,0.81489,1.25299,0.50816,1.17324,0,0.8852,0.83388,0.90281,0.61017,0.87438,0.82544,0.88771,0.56327,1.2501,2.06542,0.67982,1.67632,0,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,8613.75,0.79643,1.21561,0.49368,1.15605,0,0.89653,0.79675,0.88591,0.5949,0.88423,0.79153,0.87284,0.54737,1.29017,2.15126,0.73885,1.72537,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,8694.66,0.80521,1.24271,0.50483,1.17107,0,0.88816,0.82169,0.90095,0.61324,0.87096,0.81216,0.88538,0.57037,1.25244,2.05953,0.67959,1.68924,0,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,8775.95,0.80136,1.23248,0.49905,1.1648,0,0.88878,0.81647,0.89725,0.62285,0.88635,0.80497,0.88431,0.57668,1.22081,2.05606,0.7513,1.64196,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,8857.15,0.81292,1.24561,0.50771,1.17176,0,0.90128,0.80023,0.89397,0.61448,0.89152,0.79095,0.88154,0.56831,1.23696,2.07722,0.72329,1.66337,0,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,8938.44,0.80034,1.24802,0.49771,1.16536,0,0.89134,0.81966,0.90059,0.61707,0.88588,0.81125,0.88891,0.57018,1.23263,2.09977,0.69647,1.66383,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,9019.93,0.7953,1.23887,0.49347,1.16265,0,0.88776,0.8069,0.89276,0.61239,0.88044,0.80069,0.88213,0.56619,1.24311,2.08117,0.76161,1.67043,0,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,9101.79,0.79662,1.22917,0.49529,1.1639,0,0.90149,0.8146,0.89997,0.617,0.89436,0.80922,0.88983,0.56905,1.24297,2.07526,0.69488,1.67377,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,9182.86,0.79261,1.21791,0.48945,1.15779,0,0.90904,0.78811,0.88531,0.59775,0.89898,0.77907,0.87077,0.55325,1.27867,2.16574,0.76469,1.71545,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,9263.46,0.79047,1.21753,0.49074,1.16306,0,0.89346,0.81038,0.89417,0.61398,0.88986,0.79415,0.88005,0.57067,1.25417,2.1319,0.72497,1.70133,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,9344.85,0.78801,1.20123,0.47999,1.15449,0,0.89487,0.77243,0.87254,0.59329,0.88788,0.76573,0.86176,0.54943,1.30059,2.24478,0.82183,1.74458,0,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,9425.76,0.78745,1.2001,0.48297,1.15531,0,0.90713,0.77559,0.88803,0.59673,0.89956,0.7695,0.87578,0.55484,1.28597,2.193,0.75089,1.73473,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,9506.38,0.79449,1.22305,0.49648,1.16233,0,0.88336,0.79928,0.88001,0.59701,0.8775,0.78711,0.86766,0.55104,1.26954,2.13514,0.75364,1.70064,0,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,9587.35,0.78793,1.22024,0.48874,1.16083,0,0.89985,0.7946,0.8847,0.59544,0.88935,0.78532,0.86949,0.54968,1.28242,2.17193,0.73678,1.72189,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,9668.26,0.78266,1.19501,0.48863,1.15302,0,0.88596,0.79588,0.88438,0.5939,0.87999,0.79086,0.87252,0.54882,1.29107,2.20998,0.73743,1.74508,0,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,9749.39,0.78367,1.1955,0.48071,1.1492,0,0.89835,0.79414,0.88511,0.60607,0.88591,0.78255,0.86815,0.56377,1.26074,2.11432,0.76484,1.68205,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,9831.67,0.78088,1.18878,0.48963,1.15706,0,0.8908,0.80139,0.88996,0.59523,0.88145,0.79298,0.87727,0.55155,1.30327,2.20861,0.76233,1.75736,0,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,9918.79,0.77601,1.19814,0.48112,1.14999,0,0.90007,0.81999,0.901,0.61566,0.88702,0.80811,0.88481,0.57367,1.23908,2.09727,0.72584,1.67924,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,10000.8,0.77515,1.19837,0.48517,1.14979,0,0.88381,0.80057,0.88396,0.60456,0.87337,0.79389,0.87277,0.56562,1.26083,2.17971,0.7586,1.69505,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,10075.9,0.76581,1.17892,0.47615,1.14394,0,0.88024,0.804,0.88447,0.60907,0.87167,0.79617,0.86991,0.56458,1.24537,2.18263,0.75055,1.68347,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,10149.9,0.76566,1.17823,0.4761,1.14243,0,0.87567,0.81096,0.89018,0.61483,0.86924,0.80458,0.87922,0.57207,1.25304,2.14677,0.73607,1.69667,0,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,10223.8,0.7746,1.18463,0.48498,1.15553,0,0.8766,0.80516,0.88686,0.61081,0.87078,0.79211,0.87363,0.56675,1.24904,2.1151,0.75988,1.67893,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,10299.2,0.76625,1.17282,0.47603,1.14703,0,0.88469,0.82024,0.89991,0.61736,0.87213,0.81272,0.88711,0.57318,1.24562,2.11531,0.7129,1.6897,0,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,10374.7,0.76423,1.17133,0.47281,1.13225,0,0.8964,0.81096,0.89819,0.6104,0.8871,0.80255,0.88693,0.56727,1.26335,2.13735,0.72327,1.72424,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,10455.9,0.76925,1.196,0.47899,1.1458,0,0.88813,0.82372,0.90437,0.61955,0.8791,0.8138,0.89235,0.576,1.24779,2.12439,0.73241,1.70388,0,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,10538.9,0.78023,1.19083,0.47406,1.14276,0,0.87954,0.82566,0.8976,0.609,0.87151,0.81908,0.88713,0.57013,1.27995,2.21578,0.71585,1.74012,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,10621,0.76434,1.18282,0.47659,1.14069,0,0.8927,0.81777,0.89848,0.61687,0.88157,0.805,0.88231,0.57321,1.24722,2.14921,0.72402,1.68518,0,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,10699.2,0.76133,1.17205,0.4658,1.13968,0,0.89499,0.79323,0.8796,0.60131,0.88296,0.78308,0.86363,0.56062,1.25358,2.20039,0.78704,1.6931,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,10782.9,0.76123,1.17407,0.46949,1.14419,0,0.8857,0.80658,0.88696,0.6115,0.87601,0.79483,0.87258,0.56742,1.25785,2.16854,0.73391,1.68862,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,10863.9,0.76549,1.18261,0.47147,1.13677,0,0.89282,0.7982,0.89153,0.62264,0.88186,0.7895,0.87744,0.58001,1.23821,2.17315,0.75966,1.67745,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,10944.8,0.75692,1.16176,0.4647,1.13354,0,0.89773,0.80342,0.89344,0.62125,0.88987,0.7953,0.88159,0.57671,1.2453,2.19299,0.74491,1.69494,0,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,11027.7,0.76235,1.17781,0.46307,1.14535,0,0.89292,0.80998,0.89652,0.62238,0.88342,0.79972,0.88368,0.5784,1.24791,2.19301,0.74046,1.69478,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,11109.3,0.756,1.15956,0.45955,1.13525,0,0.88557,0.80748,0.89084,0.61871,0.8752,0.79936,0.87901,0.56882,1.25002,2.23552,0.76506,1.69175,0,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,11190.8,0.75441,1.15903,0.46178,1.1355,0,0.89308,0.79919,0.8903,0.61775,0.88379,0.79008,0.87791,0.57572,1.24641,2.19373,0.75903,1.68799,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,11273.7,0.75839,1.15279,0.46316,1.13745,0,0.87877,0.80707,0.88551,0.6172,0.86772,0.79692,0.87397,0.57528,1.23916,2.18955,0.77456,1.69002,0,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,11355.7,0.75397,1.15592,0.45596,1.13119,0,0.88652,0.81125,0.89397,0.62816,0.87986,0.80516,0.88434,0.58383,1.22297,2.13746,0.73553,1.66741,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,11437,0.7518,1.14937,0.45969,1.12747,0,0.89042,0.78924,0.8804,0.61249,0.87825,0.77907,0.86533,0.57338,1.25434,2.17533,0.79425,1.70081,0,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,11517.1,0.7569,1.15907,0.46334,1.13346,0,0.89325,0.80307,0.88644,0.62001,0.88455,0.79524,0.87592,0.5787,1.23755,2.16585,0.80543,1.67847,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,11602.4,0.74945,1.14793,0.46432,1.1297,0,0.88939,0.81067,0.89428,0.62528,0.88064,0.80222,0.88385,0.58496,1.23875,2.19384,0.75879,1.68899,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,11683.3,0.74731,1.15895,0.46132,1.12991,0,0.88667,0.80835,0.89027,0.62228,0.87958,0.8011,0.87994,0.58143,1.23309,2.15242,0.76396,1.67799,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,11762,0.7407,1.14386,0.45482,1.12274,0,0.88413,0.81763,0.89594,0.61912,0.87709,0.80693,0.88483,0.57903,1.24973,2.1777,0.73978,1.71233,0,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,11840.3,0.74354,1.14937,0.45682,1.12443,0,0.8983,0.80162,0.89508,0.62127,0.89165,0.79356,0.88516,0.57853,1.23997,2.21702,0.76547,1.72215,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,11918.4,0.74152,1.13552,0.4559,1.12379,0,0.87956,0.81942,0.89581,0.63048,0.88229,0.79936,0.88377,0.58697,1.21916,2.17717,0.75162,1.67665,0,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,11997.3,0.74485,1.14654,0.45886,1.12304,0,0.89161,0.81676,0.89874,0.62244,0.88595,0.8063,0.88928,0.577,1.24352,2.21313,0.71931,1.71959,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,12078,0.73929,1.14362,0.45402,1.12131,0,0.88589,0.80545,0.89261,0.62319,0.87551,0.79524,0.87902,0.57621,1.23411,2.21536,0.75984,1.70135,0,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,12158.9,0.73732,1.13588,0.45329,1.12264,0,0.89383,0.80255,0.8896,0.62052,0.88595,0.78747,0.87458,0.57787,1.2454,2.22568,0.75735,1.70541,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,12237.4,0.73966,1.13824,0.45397,1.11972,0,0.8916,0.79327,0.8824,0.6141,0.88196,0.78226,0.87017,0.56764,1.25577,2.21993,0.768,1.71125,0,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,12315.2,0.73592,1.12895,0.45047,1.11344,0,0.89024,0.81908,0.89693,0.62629,0.88204,0.81154,0.88578,0.5801,1.23174,2.19152,0.72356,1.6972,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,12393.7,0.73458,1.13719,0.45244,1.11691,0,0.88831,0.80939,0.89577,0.62573,0.87985,0.80042,0.88448,0.58315,1.23115,2.18193,0.74606,1.69375,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,12472.3,0.73744,1.12221,0.45652,1.12504,0,0.89475,0.78631,0.88211,0.61637,0.88899,0.77037,0.8649,0.57003,1.23673,2.23252,0.80209,1.67901,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,12550.4,0.72962,1.10548,0.44911,1.11976,0,0.90809,0.79559,0.89393,0.62025,0.90362,0.78689,0.88302,0.57617,1.23743,2.1836,0.73618,1.69138,0,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,12628.5,0.73059,1.11695,0.44383,1.11406,0,0.89753,0.80254,0.89363,0.61748,0.89498,0.78747,0.87924,0.57616,1.24977,2.20289,0.75012,1.71077,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,12706.9,0.72643,1.1252,0.45184,1.11274,0,0.89122,0.81478,0.90002,0.62324,0.88139,0.80603,0.88713,0.58214,1.24789,2.18388,0.71694,1.71295,0,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,12785.3,0.72426,1.10913,0.44318,1.10285,0,0.89737,0.80835,0.89661,0.62829,0.89075,0.80139,0.88741,0.58536,1.23789,2.19854,0.737,1.69444,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,12863.3,0.72404,1.11467,0.44585,1.1083,0,0.90703,0.81096,0.90125,0.63075,0.89915,0.80371,0.89303,0.58912,1.21613,2.19375,0.72337,1.67882,0,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,12941.3,0.72529,1.12288,0.44704,1.11276,0,0.89646,0.81676,0.89993,0.61971,0.91283,0.78634,0.88702,0.57712,1.24755,2.22647,0.74296,1.71639,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,13019.6,0.7288,1.11911,0.44716,1.115,0,0.90886,0.80377,0.89801,0.61808,0.90242,0.79443,0.8854,0.57554,1.2485,2.22458,0.74426,1.71826,0,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,13097.7,0.72529,1.11717,0.44168,1.11244,0,0.88756,0.82024,0.90296,0.62563,0.88069,0.80516,0.88913,0.5844,1.24464,2.21487,0.73415,1.70394,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,13175.9,0.72459,1.11222,0.44112,1.11032,0,0.89463,0.81531,0.90157,0.61796,0.88296,0.80714,0.88708,0.57878,1.25876,2.24248,0.71834,1.72885,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,13253.9,0.71831,1.12078,0.44497,1.11662,0,0.89716,0.81702,0.90112,0.61754,0.88857,0.80919,0.89041,0.57665,1.25783,2.23723,0.70374,1.73104,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,13331.7,0.70766,1.083,0.434,1.09793,0,0.90235,0.80632,0.89771,0.62811,0.89002,0.7953,0.88537,0.58658,1.23159,2.26044,0.73036,1.69519,0,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,13409.9,0.70753,1.09514,0.42928,1.0963,0,0.89966,0.80587,0.89563,0.62736,0.88745,0.79994,0.88458,0.58677,1.24358,2.27958,0.76859,1.71344,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,13487.9,0.70918,1.07652,0.43335,1.10108,0,0.90295,0.79617,0.89422,0.62958,0.89644,0.78168,0.88126,0.58766,1.2416,2.25423,0.80566,1.70301,0,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,13565.7,0.71765,1.11676,0.43988,1.10462,0,0.89465,0.80514,0.89013,0.62392,0.89375,0.78834,0.87851,0.58311,1.23177,2.23994,0.76317,1.69679,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,13643.6,0.71409,1.11054,0.43814,1.10108,0,0.89409,0.79907,0.8902,0.6254,0.8818,0.78776,0.8747,0.58245,1.23481,2.23272,0.78345,1.69805,0,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,13721.2,0.70805,1.10851,0.43371,1.1067,0,0.90201,0.80922,0.89812,0.63122,0.89135,0.79965,0.8849,0.58864,1.21634,2.20901,0.73137,1.69257,0,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,13798.8,0.70879,1.09439,0.43384,1.10435,0,0.89378,0.79675,0.89227,0.62382,0.88513,0.78862,0.87982,0.58075,1.23076,2.24745,0.7463,1.70733,0,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,13876.7,0.70847,1.08647,0.43477,1.09615,0,0.89782,0.7953,0.89209,0.62256,0.88461,0.78631,0.87795,0.57954,1.24823,2.26489,0.75899,1.72063,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,13954.5,0.7079,1.08544,0.43176,1.09357,0,0.88101,0.80052,0.88879,0.62563,0.86999,0.78963,0.87417,0.58425,1.25042,2.28711,0.80596,1.71469,0,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,14032.3,0.70267,1.09774,0.43541,1.10716,0,0.88652,0.7996,0.88756,0.62424,0.87551,0.7924,0.87556,0.58392,1.2374,2.27141,0.79443,1.70997,0,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,14109.8,0.70262,1.07578,0.42323,1.09809,0,0.88214,0.80516,0.89107,0.63279,0.87433,0.79678,0.88096,0.5945,1.20771,2.2165,0.77906,1.68564,0,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,14187.4,0.69841,1.07489,0.42577,1.09163,0,0.88281,0.8214,0.90276,0.63013,0.88075,0.81009,0.8918,0.59414,1.22456,2.24227,0.72061,1.72346,0,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,14266.2,0.70143,1.08165,0.43012,1.09322,0,0.89005,0.81674,0.90359,0.63822,0.89247,0.79994,0.89285,0.59671,1.21604,2.2387,0.71565,1.70538,0,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,14343.9,0.68966,1.06155,0.42637,1.08079,0,0.89296,0.82198,0.90364,0.63878,0.88493,0.81383,0.89235,0.59739,1.20694,2.22061,0.72153,1.69434,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,14422,0.70911,1.08759,0.43141,1.1043,0,0.87805,0.82343,0.90009,0.62938,0.87659,0.80835,0.88886,0.58721,1.22515,2.22056,0.72942,1.70811,0,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,14499.7,0.70604,1.07735,0.42984,1.10171,0,0.89456,0.81589,0.90154,0.62614,0.88576,0.80748,0.88957,0.5868,1.24216,2.27268,0.71746,1.73567,0,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,14577.6,0.69512,1.06644,0.42799,1.0976,0,0.88663,0.82227,0.90346,0.63458,0.87662,0.81299,0.8915,0.59435,1.22379,2.24043,0.73748,1.71396,0,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,14655.5,0.70043,1.07437,0.42584,1.0902,0,0.88169,0.81676,0.89667,0.62045,0.9007,0.78372,0.88429,0.58107,1.25022,2.29597,0.75798,1.75375,0,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,14732.9,0.68622,1.04679,0.41714,1.08153,0,0.8901,0.81647,0.89578,0.61861,0.88279,0.80574,0.88293,0.57931,1.26434,2.32323,0.73576,1.77683,0,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,14810.6,0.68898,1.07364,0.41817,1.08944,0,0.90131,0.80255,0.8959,0.62345,0.8911,0.79476,0.8847,0.58472,1.25278,2.30626,0.75306,1.7541,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,14888.7,0.69088,1.05741,0.42417,1.08071,0,0.88932,0.80748,0.8953,0.62644,0.87942,0.79849,0.88282,0.58656,1.24527,2.2752,0.76325,1.73533,0,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,14966.7,0.68944,1.08158,0.42627,1.09465,0,0.89618,0.80226,0.89258,0.62667,0.88918,0.7924,0.88346,0.58796,1.24412,2.28566,0.752,1.73757,0,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,15044.2,0.69094,1.04746,0.42282,1.08294,0,0.90989,0.79182,0.89475,0.62788,0.90166,0.78545,0.88641,0.58793,1.24559,2.26149,0.74328,1.73325,0,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,15122.4,0.68898,1.05761,0.41464,1.08471,0,0.89899,0.79734,0.89414,0.63203,0.89226,0.78997,0.88501,0.59382,1.2318,2.24821,0.767,1.71103,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,15200,0.69014,1.04994,0.41524,1.09056,0,0.89903,0.80804,0.90038,0.63754,0.89552,0.79472,0.88891,0.59677,1.21965,2.22647,0.7461,1.70565,0,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,15277.8,0.6877,1.04129,0.41504,1.08361,0,0.89199,0.81038,0.89778,0.63525,0.8819,0.80105,0.88762,0.59737,1.21944,2.25687,0.75576,1.70937,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,15355.6,0.68273,1.04984,0.42098,1.083,0,0.88745,0.81647,0.89972,0.63539,0.8813,0.80942,0.88913,0.59532,1.22496,2.26761,0.75179,1.73423,0,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,15433.5,0.67592,1.05015,0.40933,1.07436,0,0.90127,0.80988,0.89899,0.63248,0.89191,0.80147,0.88704,0.593,1.23764,2.29467,0.74842,1.75158,0,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,15511.6,0.67729,1.04092,0.41388,1.0792,0,0.89527,0.81763,0.90181,0.64014,0.89052,0.80284,0.88914,0.60138,1.22169,2.27884,0.72917,1.73134,0,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
