epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,22.158,4.16167,6.17466,3.9604,3.45236,0,0.00024,0.01335,1e-05,0,0.00019,0.01049,0,0,3.42179,4.72282,3.74789,2.76127,0,0.000325581,0.000325581,0.0677674
2,40.0949,3.46624,4.43216,3.47654,2.46439,0,0.00333,0.18398,0.00295,0.00095,0.00168,0.09247,0.00144,0.00024,3.56887,4.883,3.86427,2.49093,0,0.00065674,0.00065674,0.0347653
3,59.4909,2.9249,4.15561,2.81791,2.10752,0,0.00765,0.30982,0.03959,0.0124,0.00603,0.24404,0.02245,0.00582,2.81664,4.66552,3.8869,2.15396,0,0.000985699,0.000985699,0.00176089
4,77.64,2.62996,3.83595,2.37518,1.8964,0,0.37172,0.2612,0.23259,0.10267,0.36358,0.25548,0.21984,0.09007,2.36554,3.91966,2.56248,1.89622,0,0.0009901,0.0009901,0.0009901
5,96.6914,2.38886,3.56041,2.09883,1.75095,0,0.59422,0.35653,0.3832,0.19692,0.60017,0.35748,0.38154,0.18239,2.03973,3.4539,2.03604,1.72717,0,0.0009868,0.0009868,0.0009868
6,114.548,2.17299,3.38478,1.89201,1.62411,0,0.5982,0.41182,0.39876,0.20415,0.60631,0.40515,0.39752,0.20143,1.87408,3.24203,1.99542,1.63317,0,0.0009835,0.0009835,0.0009835
7,132.96,2.04909,3.23941,1.77856,1.55744,0,0.74313,0.43184,0.49228,0.28323,0.75626,0.43947,0.5001,0.27705,1.75529,3.01398,1.59703,1.53269,0,0.0009802,0.0009802,0.0009802
8,149.91,1.95013,3.0885,1.68922,1.4918,0,0.81543,0.43661,0.52051,0.30906,0.81821,0.4347,0.5189,0.30945,1.64167,2.82535,1.5202,1.4565,0,0.0009769,0.0009769,0.0009769
9,168.248,1.85311,2.93037,1.57514,1.4537,0,0.77952,0.46235,0.5297,0.31579,0.79624,0.46997,0.53493,0.31604,1.61111,2.79339,1.42709,1.42396,0,0.0009736,0.0009736,0.0009736
10,187.378,1.8035,2.87536,1.54025,1.40892,0,0.88055,0.44273,0.54744,0.34024,0.82976,0.45536,0.54418,0.33384,1.5354,2.68818,1.37036,1.36365,0,0.0009703,0.0009703,0.0009703
11,205.396,1.74281,2.7946,1.48699,1.36779,0,0.83765,0.47474,0.54917,0.32359,0.83914,0.4795,0.55191,0.32965,1.60684,2.70724,1.3617,1.40465,0,0.000967,0.000967,0.000967
12,223.245,1.70641,2.77478,1.43148,1.33338,0,0.84741,0.48332,0.56403,0.34468,0.8656,0.48505,0.55973,0.34675,1.49548,2.52562,1.3242,1.32638,0,0.0009637,0.0009637,0.0009637
13,241.168,1.62202,2.63028,1.40062,1.30525,0,0.84802,0.5,0.59235,0.36861,0.84219,0.49762,0.58613,0.37071,1.45144,2.46417,1.30843,1.32284,0,0.0009604,0.0009604,0.0009604
14,259.102,1.58327,2.60403,1.36493,1.28156,0,0.81883,0.50715,0.5812,0.38718,0.81521,0.50046,0.57242,0.37757,1.34244,2.42613,1.21961,1.2593,0,0.0009571,0.0009571,0.0009571
15,277.814,1.56988,2.54829,1.35361,1.2597,0,0.84296,0.50238,0.59131,0.38342,0.85035,0.49762,0.58582,0.3818,1.35394,2.40439,1.2736,1.24604,0,0.0009538,0.0009538,0.0009538
16,296.314,1.57783,2.47332,1.33821,1.26574,0,0.78314,0.53575,0.60135,0.39658,0.78779,0.53575,0.60258,0.39434,1.34308,2.32904,1.16741,1.26029,0,0.0009505,0.0009505,0.0009505
17,314.524,1.50376,2.39519,1.2928,1.2265,0,0.80054,0.53575,0.60969,0.39777,0.80016,0.53818,0.6082,0.39835,1.28579,2.2512,1.20764,1.20788,0,0.0009472,0.0009472,0.0009472
18,332.264,1.47643,2.41053,1.264,1.20684,0,0.83938,0.51954,0.61005,0.41223,0.85351,0.51287,0.60596,0.40461,1.25361,2.28546,1.15401,1.20194,0,0.0009439,0.0009439,0.0009439
19,350.607,1.43646,2.41009,1.24251,1.1974,0,0.82879,0.51954,0.60811,0.40956,0.82144,0.52627,0.60384,0.39844,1.27074,2.26775,1.27557,1.2033,0,0.0009406,0.0009406,0.0009406
20,368.115,1.47548,2.32475,1.26411,1.21785,0,0.85094,0.53098,0.6229,0.42177,0.8223,0.54258,0.62316,0.40722,1.24371,2.19257,1.14651,1.18968,0,0.0009373,0.0009373,0.0009373
21,387.198,1.42895,2.31159,1.21175,1.19066,0,0.8845,0.5224,0.62645,0.42243,0.88288,0.52145,0.62513,0.41533,1.24362,2.19048,1.13144,1.18535,0,0.000934,0.000934,0.000934
22,405.947,1.41744,2.27882,1.22761,1.18368,0,0.79987,0.55291,0.63096,0.43175,0.79925,0.55034,0.63064,0.42682,1.20304,2.13231,1.09798,1.16961,0,0.0009307,0.0009307,0.0009307
