epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
99,8308.38,0.69463,1.04635,0.41201,1.1469,0,0.9062,0.81444,0.90758,0.65566,0.89384,0.80563,0.89635,0.61076,1.16253,2.18062,0.70728,1.62115,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,8401.61,0.69019,1.0519,0.41172,1.14842,0,0.89538,0.8272,0.90778,0.65287,0.88597,0.8185,0.89671,0.61063,1.15483,2.12307,0.7194,1.61109,0,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,8494,0.69111,1.05095,0.414,1.15023,0,0.89368,0.83676,0.91071,0.65841,0.88747,0.82544,0.89857,0.61227,1.15431,2.15656,0.69755,1.61089,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,8584.55,0.69525,1.04724,0.4112,1.15013,0,0.89819,0.84053,0.91476,0.66175,0.89102,0.82969,0.90184,0.61565,1.14418,2.18934,0.65603,1.60653,0,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,8672.79,0.6828,1.02784,0.40689,1.13914,0,0.90936,0.81647,0.90554,0.6565,0.89984,0.80751,0.8922,0.61381,1.15506,2.24701,0.74561,1.61788,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,8760.9,0.68038,1.03477,0.40669,1.14463,0,0.89928,0.83877,0.91209,0.65666,0.88933,0.82894,0.90027,0.61149,1.14864,2.18676,0.67694,1.60104,0,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,8850.12,0.68758,1.0346,0.40903,1.15036,0,0.91081,0.82608,0.91071,0.65812,0.9009,0.8171,0.89854,0.61416,1.15964,2.23813,0.72425,1.62157,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,8940.16,0.67687,1.0212,0.40008,1.14286,0,0.91137,0.82575,0.91408,0.66081,0.91218,0.8098,0.90219,0.61551,1.14955,2.15429,0.6928,1.61587,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,9032.23,0.67866,1.0273,0.40442,1.14191,0,0.90816,0.83715,0.91359,0.65201,0.89841,0.82816,0.89972,0.60552,1.16689,2.14029,0.70117,1.62567,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,9124.28,0.67648,1.01765,0.40136,1.13762,0,0.9062,0.83966,0.91951,0.66077,0.90086,0.82723,0.90688,0.61387,1.14901,2.15824,0.65818,1.60936,0,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,9217.11,0.6797,1.03371,0.40532,1.14005,0,0.90074,0.82348,0.91578,0.66204,0.89285,0.80922,0.89876,0.61457,1.13955,2.17401,0.71003,1.60547,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,9306.49,0.68139,1.01755,0.40311,1.14129,0,0.90793,0.82285,0.91017,0.65719,0.89952,0.81239,0.89777,0.6107,1.15203,2.23946,0.72729,1.60887,0,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,9391.08,0.66704,1.00997,0.39976,1.1313,0,0.89726,0.84066,0.91715,0.65525,0.88767,0.83167,0.90234,0.6083,1.15576,2.22241,0.67236,1.63269,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,9481.12,0.66901,1.00993,0.40036,1.12757,0,0.89908,0.8317,0.91135,0.6588,0.8918,0.82401,0.9011,0.61469,1.14808,2.19225,0.71422,1.60844,0,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,9570.9,0.66705,1.00574,0.39867,1.12812,0,0.9091,0.83039,0.91347,0.66243,0.89961,0.82105,0.89934,0.61295,1.14791,2.19691,0.70565,1.60576,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,9658.76,0.66689,1.00088,0.39425,1.12925,0,0.92556,0.80757,0.90834,0.65641,0.91659,0.79975,0.89573,0.60706,1.1587,2.22114,0.69403,1.61972,0,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,9749.45,0.65897,0.9912,0.38876,1.11777,0,0.91534,0.815,0.90882,0.66366,0.90678,0.8069,0.89768,0.62017,1.13859,2.22171,0.72109,1.60406,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,9839.99,0.65451,0.98665,0.39023,1.12018,0,0.91285,0.81697,0.90291,0.65885,0.90323,0.80864,0.89259,0.61135,1.14731,2.2627,0.70378,1.60822,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,9931.35,0.66505,0.99994,0.3919,1.1236,0,0.90806,0.81995,0.90415,0.66309,0.89765,0.81009,0.89081,0.61298,1.15181,2.26113,0.74973,1.61214,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,10021.4,0.6607,0.99071,0.3861,1.12569,0,0.89308,0.82633,0.90482,0.66385,0.89926,0.80493,0.89345,0.61677,1.13993,2.24836,0.72907,1.61419,0,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,10113.2,0.65427,0.98195,0.38699,1.11794,0,0.89879,0.83734,0.90833,0.66271,0.88678,0.82887,0.89623,0.61996,1.13839,2.20165,0.69752,1.60346,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,10201.8,0.64898,0.98488,0.38576,1.12092,0,0.91874,0.82227,0.91071,0.6596,0.91248,0.8127,0.89983,0.61524,1.15672,2.20797,0.7084,1.62753,0,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,10290.7,0.64724,0.96867,0.38469,1.11365,0,0.90691,0.82633,0.90519,0.66379,0.89704,0.81594,0.89219,0.6179,1.14234,2.21816,0.73398,1.60139,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,10380.4,0.65182,0.99039,0.38724,1.10914,0,0.89848,0.83531,0.91026,0.666,0.89099,0.82836,0.90166,0.62043,1.13643,2.16597,0.68747,1.6072,0,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,10468.7,0.64263,0.9676,0.37933,1.11271,0,0.91886,0.81734,0.91564,0.66881,0.88631,0.83155,0.90662,0.62316,1.13964,2.21203,0.67552,1.61056,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,10557.6,0.64949,0.97996,0.38773,1.12075,0,0.90145,0.84662,0.91734,0.66475,0.89215,0.83705,0.90666,0.61579,1.14606,2.16425,0.67035,1.61591,0,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,10647,0.65152,0.98365,0.38684,1.11461,0,0.90483,0.84348,0.9164,0.66617,0.89754,0.8356,0.90522,0.62042,1.14912,2.26491,0.68343,1.62852,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,10735.5,0.64805,0.97317,0.38669,1.11457,0,0.90464,0.83184,0.90917,0.66137,0.89518,0.82314,0.89693,0.6167,1.14509,2.17452,0.70676,1.6243,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,10824,0.63628,0.96425,0.37883,1.10357,0,0.917,0.83908,0.91851,0.66227,0.90763,0.82908,0.90578,0.61866,1.14108,2.21248,0.6529,1.62016,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,10912.7,0.6374,0.95103,0.37092,1.10545,0,0.90837,0.83646,0.91456,0.66298,0.90019,0.82636,0.90208,0.61718,1.14855,2.25287,0.67591,1.6352,0,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,11001.4,0.64652,0.96258,0.37899,1.10706,0,0.91246,0.82836,0.90868,0.66218,0.90328,0.81779,0.89603,0.61913,1.14584,2.19957,0.71575,1.6276,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,11090.3,0.64163,0.95213,0.37506,1.11045,0,0.90413,0.84401,0.91665,0.67058,0.89577,0.83502,0.90574,0.62575,1.14563,2.20734,0.6941,1.62173,0,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,11179.2,0.62742,0.95204,0.37144,1.10094,0,0.91469,0.82697,0.91274,0.66771,0.90808,0.81915,0.9016,0.62067,1.14872,2.23445,0.70925,1.63655,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,11267,0.63764,0.9466,0.37567,1.10287,0,0.91354,0.83705,0.91591,0.66885,0.90363,0.82644,0.90427,0.62682,1.14671,2.26653,0.6893,1.64288,0,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,11362.7,0.62948,0.93484,0.37002,1.09452,0,0.90813,0.83974,0.91779,0.67247,0.89882,0.82981,0.90616,0.62958,1.14464,2.25909,0.69151,1.62731,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,11454.1,0.62649,0.93746,0.36756,1.09626,0,0.90929,0.83589,0.91434,0.66617,0.90084,0.82691,0.90171,0.62393,1.14413,2.34461,0.69672,1.64432,0,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,11544.6,0.62685,0.94557,0.37171,1.09562,0,0.90311,0.84858,0.91837,0.66846,0.89513,0.83444,0.90536,0.62706,1.14431,2.26005,0.6803,1.64423,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,11630.1,0.63041,0.93657,0.36266,1.09244,0,0.91218,0.83126,0.91409,0.67518,0.90395,0.82401,0.90444,0.63031,1.1323,2.2324,0.70566,1.62448,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,11712.7,0.62828,0.93123,0.37027,1.09157,0,0.91389,0.83097,0.90984,0.66307,0.90605,0.82111,0.89964,0.61733,1.14264,2.25802,0.70199,1.62678,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,11795.6,0.62397,0.94244,0.36773,1.09329,0,0.90791,0.8243,0.90823,0.66812,0.89734,0.81386,0.89682,0.62299,1.14877,2.27421,0.73038,1.64109,0,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,11878.8,0.62231,0.9282,0.36619,1.09082,0,0.89791,0.83647,0.91182,0.66354,0.89475,0.82326,0.89941,0.61979,1.14849,2.26966,0.70161,1.63602,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,11960.5,0.62297,0.92048,0.36254,1.09059,0,0.90218,0.83166,0.91242,0.6666,0.89389,0.82111,0.89875,0.62138,1.14242,2.27497,0.69724,1.64335,0,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,12043,0.61583,0.91476,0.36105,1.08743,0,0.9106,0.82546,0.91002,0.67066,0.91001,0.80923,0.89733,0.62602,1.13053,2.28722,0.73772,1.62038,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,12132.9,0.61641,0.93006,0.36381,1.08401,0,0.91497,0.833,0.91738,0.67292,0.90478,0.82372,0.90581,0.62864,1.13689,2.2923,0.69809,1.63122,0,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,12221.5,0.61652,0.93165,0.36583,1.0853,0,0.90799,0.83552,0.91418,0.66865,0.89665,0.82508,0.90129,0.62581,1.1407,2.29604,0.68453,1.64474,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,12314.9,0.61117,0.90414,0.3583,1.08586,0,0.90178,0.83213,0.9142,0.67277,0.90779,0.80893,0.90279,0.63223,1.14248,2.33515,0.71645,1.64906,0,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,12407.1,0.62017,0.93074,0.36749,1.08926,0,0.91451,0.82401,0.91067,0.66585,0.90515,0.81357,0.8989,0.62137,1.1421,2.30743,0.70854,1.6414,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,12500.9,0.6087,0.90861,0.35455,1.07972,0,0.90051,0.83713,0.90906,0.66358,0.89245,0.82764,0.89691,0.62025,1.14405,2.32204,0.70993,1.64552,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,12593.2,0.61162,0.91928,0.35989,1.0829,0,0.91824,0.81732,0.91208,0.66735,0.90716,0.80746,0.89855,0.62621,1.14986,2.31698,0.72048,1.66774,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,12683.8,0.60694,0.8969,0.34917,1.07655,0,0.90854,0.82952,0.90902,0.6699,0.89738,0.81897,0.89741,0.62773,1.14206,2.39575,0.75062,1.64308,0,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,12774.1,0.60157,0.90335,0.35258,1.07853,0,0.90206,0.84314,0.91061,0.66715,0.89497,0.83184,0.90036,0.62109,1.14402,2.3543,0.71777,1.64529,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,12862.3,0.60156,0.91254,0.35124,1.07149,0,0.9113,0.83039,0.91233,0.67339,0.90438,0.81991,0.90182,0.62992,1.14211,2.35866,0.7276,1.66094,0,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,12943.3,0.60262,0.89675,0.35179,1.07362,0,0.90672,0.82227,0.90844,0.66885,0.90418,0.81257,0.89853,0.62534,1.13862,2.37426,0.72777,1.65028,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,13030.3,0.59571,0.89927,0.34615,1.07028,0,0.90452,0.83097,0.91429,0.669,0.89379,0.82111,0.90248,0.62373,1.15575,2.35754,0.69738,1.67975,0,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,13124.8,0.59867,0.90897,0.35393,1.07267,0,0.90491,0.84983,0.91866,0.67022,0.89557,0.8404,0.90809,0.62772,1.14266,2.28575,0.67736,1.6502,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,13219.6,0.59809,0.89714,0.34864,1.06888,0,0.91023,0.83444,0.91353,0.66866,0.90604,0.81919,0.90274,0.62712,1.14133,2.29922,0.69545,1.65682,0,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,13312.7,0.59584,0.89034,0.34791,1.07025,0,0.92117,0.81763,0.90964,0.66781,0.9099,0.80661,0.89774,0.6226,1.14581,2.35622,0.73694,1.6602,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,13405.9,0.59769,0.89812,0.34993,1.06914,0,0.91859,0.82111,0.9164,0.67015,0.90788,0.81154,0.90395,0.62543,1.14779,2.38485,0.71206,1.66563,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,13500.5,0.59526,0.89144,0.34927,1.07108,0,0.91134,0.81444,0.9041,0.66709,0.90577,0.80263,0.89275,0.62466,1.14327,2.32913,0.7472,1.64569,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,13593,0.59274,0.88431,0.34688,1.06565,0,0.92105,0.80844,0.90488,0.66731,0.91281,0.79907,0.89378,0.62278,1.13722,2.3833,0.73218,1.65297,0,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,13686.3,0.59366,0.88531,0.34204,1.06634,0,0.90924,0.83361,0.91286,0.66783,0.8989,0.82256,0.89967,0.6255,1.14578,2.37774,0.69455,1.66808,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,13780,0.58799,0.87646,0.34327,1.06252,0,0.91251,0.83157,0.91157,0.66874,0.90097,0.81777,0.8977,0.62581,1.14384,2.36308,0.70464,1.66968,0,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,13874.5,0.58706,0.87828,0.34238,1.06171,0,0.91699,0.82923,0.91294,0.6713,0.9032,0.81676,0.89703,0.62618,1.13494,2.35937,0.71892,1.65727,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,13968.4,0.58068,0.8742,0.33911,1.05814,0,0.90536,0.82928,0.90773,0.66912,0.92035,0.79385,0.89232,0.62326,1.13922,2.4137,0.7322,1.6612,0,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,14062.9,0.58245,0.86611,0.33962,1.05776,0,0.92284,0.81491,0.91012,0.6675,0.91398,0.80709,0.89828,0.62314,1.13681,2.4211,0.71346,1.65923,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,14152.7,0.58384,0.87469,0.33936,1.06061,0,0.91961,0.81594,0.91267,0.66982,0.90914,0.80748,0.90033,0.62719,1.14058,2.38195,0.73106,1.6564,0,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,14234.2,0.57998,0.85395,0.33614,1.0566,0,0.91009,0.83155,0.91524,0.67483,0.89936,0.82131,0.90331,0.62935,1.132,2.40268,0.70742,1.65931,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,14315.7,0.57799,0.86234,0.33765,1.0569,0,0.90895,0.83365,0.91348,0.6784,0.89692,0.82401,0.90228,0.63468,1.13186,2.39514,0.7382,1.66127,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,14397.4,0.57213,0.87081,0.33442,1.0579,0,0.9213,0.8078,0.90478,0.67356,0.91006,0.79794,0.8917,0.62973,1.12476,2.39976,0.80783,1.64652,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,14479.2,0.5715,0.84794,0.33102,1.04762,0,0.91379,0.82227,0.90929,0.67221,0.9009,0.81067,0.89536,0.62967,1.13685,2.47455,0.76076,1.67476,0,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,14560.5,0.57133,0.862,0.33398,1.05526,0,0.91173,0.82359,0.90864,0.66957,0.90064,0.8127,0.89586,0.62765,1.14809,2.47669,0.75363,1.68728,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,14641.7,0.57249,0.85634,0.32789,1.04984,0,0.91666,0.82273,0.90733,0.66768,0.90658,0.81241,0.89504,0.62204,1.14633,2.43102,0.73918,1.67865,0,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,14723.4,0.57419,0.85588,0.33325,1.05334,0,0.91796,0.81431,0.90437,0.66723,0.9101,0.80421,0.89256,0.62139,1.14745,2.44718,0.77285,1.67622,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,14804.9,0.56387,0.83471,0.32488,1.04802,0,0.91494,0.81403,0.90705,0.6721,0.90669,0.80574,0.89603,0.6309,1.14021,2.41393,0.78584,1.67474,0,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,14886.4,0.56272,0.8343,0.32565,1.04326,0,0.91253,0.81067,0.9023,0.67051,0.90486,0.80241,0.893,0.62811,1.14423,2.46445,0.78811,1.68261,0,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,14967.9,0.56814,0.84828,0.33231,1.0482,0,0.90519,0.81154,0.90209,0.66875,0.89355,0.8011,0.89007,0.62781,1.13677,2.47811,0.78183,1.6768,0,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,15051,0.56995,0.85321,0.32807,1.04889,0,0.90609,0.81966,0.90654,0.67493,0.89814,0.81009,0.8976,0.63439,1.1293,2.43648,0.77011,1.66951,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,15132.2,0.56623,0.844,0.32727,1.0478,0,0.91123,0.81551,0.90416,0.67182,0.90223,0.8069,0.89388,0.62819,1.1369,2.49338,0.76792,1.67478,0,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,15221,0.56417,0.83755,0.32457,1.04208,0,0.90924,0.82575,0.90883,0.6724,0.89897,0.81589,0.8985,0.62952,1.13031,2.49042,0.74169,1.6735,0,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,15312.4,0.56413,0.8459,0.3315,1.04249,0,0.91316,0.82315,0.91151,0.67497,0.91054,0.80342,0.90018,0.63141,1.13313,2.44206,0.75391,1.66637,0,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,15403.5,0.55995,0.83122,0.32307,1.03974,0,0.91355,0.81589,0.9085,0.67483,0.90345,0.80632,0.89748,0.63118,1.13558,2.47204,0.77395,1.67839,0,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,15493.9,0.55735,0.83941,0.3221,1.03308,0,0.91133,0.82227,0.91019,0.67766,0.90181,0.81241,0.89906,0.63317,1.13156,2.47665,0.76498,1.6682,0,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,15583.7,0.55115,0.81915,0.3187,1.0335,0,0.91664,0.82198,0.91202,0.67395,0.90665,0.81212,0.90003,0.63198,1.14008,2.52305,0.74481,1.69081,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,15673,0.55456,0.82782,0.31936,1.03017,0,0.91092,0.8127,0.90543,0.6733,0.90117,0.804,0.89428,0.6327,1.13961,2.48707,0.77869,1.69623,0,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,15761.8,0.55924,0.83124,0.32458,1.03922,0,0.91901,0.81268,0.90811,0.67659,0.91128,0.80113,0.89758,0.635,1.14337,2.48408,0.78228,1.69398,0,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,15850.9,0.55127,0.82936,0.3165,1.02656,0,0.91422,0.80965,0.90029,0.67022,0.90554,0.80051,0.8904,0.63007,1.13538,2.44121,0.78465,1.68256,0,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,15940.8,0.54726,0.82233,0.3222,1.03838,0,0.91579,0.81354,0.90516,0.67235,0.90676,0.8064,0.89549,0.63132,1.13809,2.49459,0.76907,1.68676,0,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,16029.9,0.5467,0.8291,0.31907,1.03256,0,0.9156,0.81146,0.90748,0.67528,0.90415,0.80131,0.89504,0.63158,1.13068,2.50038,0.78986,1.67835,0,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,16118.9,0.54598,0.82759,0.31956,1.03389,0,0.91337,0.81622,0.90704,0.67547,0.90331,0.80723,0.89789,0.63018,1.12857,2.48941,0.77937,1.6779,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,16207.9,0.54783,0.8191,0.31719,1.02914,0,0.91875,0.80516,0.90498,0.67384,0.90864,0.7959,0.89457,0.62893,1.13058,2.45542,0.80952,1.67592,0,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,16296.7,0.54428,0.81207,0.31379,1.02915,0,0.91509,0.81242,0.90468,0.67156,0.90584,0.80284,0.89467,0.62842,1.12792,2.45396,0.77868,1.66832,0,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,16385.4,0.54061,0.81353,0.31555,1.02384,0,0.91614,0.81589,0.90822,0.67148,0.9074,0.8069,0.89684,0.63009,1.13468,2.48403,0.78153,1.68266,0,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,16474.2,0.54264,0.81007,0.31282,1.02153,0,0.91488,0.81647,0.9081,0.67247,0.90501,0.80662,0.89697,0.63128,1.13868,2.52766,0.76909,1.70132,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,16562.9,0.53943,0.80521,0.31092,1.0233,0,0.92191,0.8044,0.9039,0.6706,0.91128,0.79512,0.89292,0.63043,1.13533,2.49768,0.80763,1.69653,0,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,16652.9,0.54266,0.80856,0.31425,1.0339,0,0.91965,0.81096,0.90508,0.67426,0.90948,0.80109,0.89438,0.6341,1.13855,2.5323,0.80034,1.69749,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,16741.5,0.53585,0.80575,0.30742,1.02026,0,0.91632,0.8098,0.90454,0.67267,0.90693,0.79907,0.89406,0.63119,1.1352,2.52537,0.79886,1.6987,0,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,16830,0.5362,0.81424,0.30854,1.02066,0,0.91582,0.81692,0.90765,0.67457,0.90471,0.80656,0.89745,0.63275,1.13302,2.49286,0.78136,1.7026,0,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,16918.9,0.53389,0.80717,0.30821,1.02232,0,0.91777,0.81551,0.90812,0.67535,0.90472,0.80391,0.89544,0.63336,1.13223,2.49875,0.78408,1.69509,0,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,17007.4,0.53238,0.79567,0.30744,1.02033,0,0.91629,0.82053,0.90569,0.67354,0.90469,0.80922,0.89421,0.62886,1.13574,2.52129,0.78149,1.69781,0,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,17096,0.53327,0.8072,0.3113,1.02042,0,0.91644,0.81721,0.9051,0.67422,0.90363,0.80487,0.89312,0.63188,1.13817,2.51261,0.78808,1.70773,0,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,17184.8,0.52906,0.78419,0.30513,1.01666,0,0.92221,0.81212,0.90383,0.67438,0.91086,0.79992,0.89161,0.63088,1.13548,2.52459,0.79158,1.69989,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,17274.1,0.53027,0.79663,0.30769,1.0262,0,0.91813,0.81615,0.90443,0.67339,0.908,0.80692,0.8933,0.63203,1.13947,2.50061,0.78766,1.70677,0,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,17362.8,0.52349,0.79868,0.30259,1.01252,0,0.9265,0.80772,0.90512,0.67645,0.91619,0.79873,0.89479,0.63483,1.13963,2.53578,0.81134,1.70993,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,17451.9,0.52956,0.79694,0.30483,1.01634,0,0.92239,0.80974,0.90611,0.67649,0.91083,0.7996,0.89461,0.63591,1.14766,2.53292,0.79971,1.72083,0,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,17540.3,0.52365,0.7786,0.30074,1.0159,0,0.92294,0.81256,0.90674,0.67372,0.91174,0.80271,0.89515,0.6324,1.14469,2.56376,0.78434,1.71689,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
