epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,19.5772,4.10208,5.46334,3.83089,3.35985,0,7e-05,0.00381,0,0,7e-05,0.00381,0,0,3.46238,4.6247,4.03046,2.74063,0,0.000325581,0.000325581,0.0677674
2,37.3081,3.32604,4.31909,3.29089,2.42749,0,0.00254,0.14013,0.00051,0.00012,0.00181,0.1001,0.00032,6e-05,3.45679,4.78141,4.13723,2.48623,0,0.00065674,0.00065674,0.0347653
3,55.1878,2.93917,4.07064,2.77412,2.14934,0,0.00042,0.0143,1e-05,0,0.00028,0.00953,0,0,4.57496,6.26106,4.6877,3.56434,0,0.000985699,0.000985699,0.00176089
4,76.2329,2.68046,3.82646,2.47272,1.97788,0,0.67841,0.04385,0.08661,0.02763,0.73454,0.04748,0.08809,0.02645,2.99924,4.37081,3.48077,2.16553,0,0.0009901,0.0009901,0.0009901
5,96.327,2.51346,3.67775,2.29195,1.87702,0,0.56479,0.29838,0.31317,0.15516,0.55374,0.2898,0.3012,0.14302,2.25095,3.601,2.29348,1.87119,0,0.0009868,0.0009868,0.0009868
6,117.451,2.33499,3.56209,2.0847,1.78093,0,0.51538,0.31732,0.31808,0.16672,0.5022,0.32412,0.31727,0.1602,2.07498,3.4821,2.16185,1.75459,0,0.0009835,0.0009835,0.0009835
7,138.582,2.26089,3.43593,2.00048,1.74222,0,0.55729,0.32602,0.3443,0.17879,0.55403,0.32412,0.33936,0.16838,2.01112,3.43579,2.20832,1.73341,0,0.0009802,0.0009802,0.0009802
8,160.835,2.17442,3.33961,1.92642,1.70178,0,0.60968,0.33651,0.37647,0.19167,0.59796,0.32888,0.36449,0.1639,2.00893,3.48431,2.0049,1.68697,0,0.0009769,0.0009769,0.0009769
9,182.039,2.05361,3.21405,1.82385,1.62521,0,0.6534,0.38457,0.42872,0.24028,0.65245,0.38297,0.42131,0.21718,1.81723,3.22326,1.78409,1.60206,0,0.0009736,0.0009736,0.0009736
10,204.933,1.96001,3.1417,1.74372,1.5684,0,0.72422,0.41087,0.46627,0.26614,0.72679,0.40896,0.46293,0.25478,1.75801,3.09153,1.75804,1.54937,0,0.0009703,0.0009703,0.0009703
11,228.155,1.94371,3.09228,1.71468,1.545,0,0.74491,0.40991,0.47891,0.28016,0.74282,0.4061,0.47468,0.25654,1.68527,3.03317,1.68593,1.51531,0,0.000967,0.000967,0.000967
12,252.458,1.90982,3.13215,1.66758,1.50803,0,0.64446,0.41849,0.46418,0.26033,0.67908,0.39943,0.45802,0.24733,1.70749,3.03548,1.66759,1.51703,0,0.0009637,0.0009637,0.0009637
13,274.542,1.81507,2.97132,1.609,1.46544,0,0.80555,0.41072,0.50008,0.30724,0.78018,0.41849,0.49722,0.28817,1.61944,2.97715,1.50762,1.44994,0,0.0009604,0.0009604,0.0009604
